價錢,內容,商家,房型,旅館名稱,旅館地址
3699,"豪華標準客房, 2 張雙人床 (Semi)",Expedia,FOUR,中壢古華花園飯店,桃園市中壢區民權路398號
3700,經濟四人間,Booking,FOUR,中壢古華花園飯店,桃園市中壢區民權路398號
3700,高級四人房(Superior Quadruple Room) ,agoda,FOUR,中壢古華花園飯店,桃園市中壢區民權路398號
3700,精致家庭房(短期促銷1-48% Off) 雙床,Trip,FOUR,中壢古華花園飯店,桃園市中壢區民權路398號
3740,行政雙床間,Booking,DBL,中壢古華花園飯店,桃園市中壢區民權路398號
3740,"行政雙人房, 1 張加大雙人床 (免費早餐, 免費停車, 免費無線上網)-省 50%(不可退費-不可免費取消-自助早餐)",Hotels,DBL,中壢古華花園飯店,桃園市中壢區民權路398號
3799,【特惠價含2客早餐】 行政客房雙人房 一大床,雄獅,DBL,中壢古華花園飯店,桃園市中壢區民權路398號
3799,行政客房(一大床)(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,中壢古華花園飯店,桃園市中壢區民權路398號
4609,"行政雙人房, 1 張加大雙人床",Expedia,TRP,中壢古華花園飯店,桃園市中壢區民權路398號
4699,【尊寵國人不含早餐】豪華雙床房，4人成行$1174起/人-豪華雙床房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,中壢古華花園飯店,桃園市中壢區民權路398號
4740,"行政雙床房, 2 張單人床 (免費早餐, 免費停車, 免費無線上網)-省 44%(不可退費-不可免費取消-自助早餐)",Hotels,TRP,中壢古華花園飯店,桃園市中壢區民權路398號
4799,"豪華雙人房, 2 張加大雙人床",Expedia,QUD,中壢古華花園飯店,桃園市中壢區民權路398號
4800,"豪華雙人房, 2 張加大雙人床 - Without Breakfast (免費停車, 免費無線上網)-24 小時促銷: 省 46%(不可退費-不可免費取消)",Hotels,QUD,中壢古華花園飯店,桃園市中壢區民權路398號
5005,"豪華標準客房, 2 張雙人床 (Semi) (免費早餐, 免費停車, 免費無線上網)-省 50%(不可退費-不可免費取消-自助早餐)",Hotels,FOUR,中壢古華花園飯店,桃園市中壢區民權路398號
5199,"普通套房, 1 張加大雙人床",Expedia,TRP,中壢古華花園飯店,桃園市中壢區民權路398號
5299,【特惠價含4客早餐】 豪華四人房 二大床,雄獅,FOUR,中壢古華花園飯店,桃園市中壢區民權路398號
5299,豪華雙床房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,中壢古華花園飯店,桃園市中壢區民權路398號
5399,【小人國住房專案】 行政客房三人房 一大床+一小床,雄獅,TRP,中壢古華花園飯店,桃園市中壢區民權路398號
6390,"豪華雙人房, 2 張加大雙人床 (免費早餐, 免費停車, 免費無線上網)-省 46%(不可退費-不可免費取消-自助早餐)",Hotels,QUD,中壢古華花園飯店,桃園市中壢區民權路398號
1800,標准雙人或雙床間 - 不退款,Booking,DBL,桃園怡和商旅大飯店,桃園市桃園區民富九街96號
2199,標準雙床房,Expedia,TRP,桃園怡和商旅大飯店,桃園市桃園區民富九街96號
2200,【純房含早餐】 精緻套房 二小床,雄獅,DBL,桃園怡和商旅大飯店,桃園市桃園區民富九街96號
2200,"標準雙床房 (免費早餐, 免費停車, 免費無線上網)(可退費-可免費取消-免費早餐)",Hotels,DBL,桃園怡和商旅大飯店,桃園市桃園區民富九街96號
2200,精緻套房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,桃園怡和商旅大飯店,桃園市桃園區民富九街96號
3125,家庭間 - 不退款,Booking,FOUR,桃園怡和商旅大飯店,桃園市桃園區民富九街96號
3200,【純房含早餐】 經典家庭房 二大床,雄獅,FOUR,桃園怡和商旅大飯店,桃園市桃園區民富九街96號
3200,"家庭四人房 (免費早餐, 免費停車, 免費無線上網)(可退費-可免費取消-免費早餐)",Hotels,FOUR,桃園怡和商旅大飯店,桃園市桃園區民富九街96號
3200,家庭四人房,Expedia,QUD,桃園怡和商旅大飯店,桃園市桃園區民富九街96號
3200,經典家庭房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,桃園怡和商旅大飯店,桃園市桃園區民富九街96號
2150,迷你雙人間 - 單人用,Booking,SGL,中壢景園大飯店,桃園市中壢區新生路65號1樓
2150,高級單人房,Expedia,SGL,中壢景園大飯店,桃園市中壢區新生路65號1樓
2150,精緻單人房,旅遊王,SGL,中壢景園大飯店,桃園市中壢區新生路65號1樓
2300,迷你雙人間,Booking,DBL,中壢景園大飯店,桃園市中壢區新生路65號1樓
2300,"高級雙人房 (免費早餐, 免費上網)(不可退費-不可免費取消-免費早餐)",Hotels,DBL,中壢景園大飯店,桃園市中壢區新生路65號1樓
2300,高級雙人房,Expedia,DBL,中壢景園大飯店,桃園市中壢區新生路65號1樓
2500,雅緻雙人房,旅遊王,DBL,中壢景園大飯店,桃園市中壢區新生路65號1樓
3950,典雅四人間,Booking,FOUR,中壢景園大飯店,桃園市中壢區新生路65號1樓
3950,"經典四人房 (免費早餐, 免費上網)(不可退費-不可免費取消)",Hotels,FOUR,中壢景園大飯店,桃園市中壢區新生路65號1樓
1540,豪華客房 大床,Trip,DBL,桃園享樂文旅-桃園館,桃園市桃園區復興路95號
1568,豪華雙人間  - 不退款,Booking,DBL,桃園享樂文旅-桃園館,桃園市桃園區復興路95號
1568,"豪華雙床房 (免費早餐, 免費無線上網)-省 44%(不可退費-不可免費取消)",Hotels,DBL,桃園享樂文旅-桃園館,桃園市桃園區復興路95號
1593,豪華雙人房(Deluxe Double) ,agoda,DBL,桃園享樂文旅-桃園館,桃園市桃園區復興路95號
1680,豪華雙人房,旅遊王,DBL,桃園享樂文旅-桃園館,桃園市桃園區復興路95號
2044,豪華三人間 - 不退款,Booking,TRP,桃園享樂文旅-桃園館,桃園市桃園區復興路95號
2044,"高級三人房 (免費早餐, 免費無線上網)-省 44%(不可退費-不可免費取消)",Hotels,TRP,桃園享樂文旅-桃園館,桃園市桃園區復興路95號
2077,豪華三人房(3張單人床)(Deluxe Triple - 3 Single Beds) ,agoda,TRP,桃園享樂文旅-桃園館,桃園市桃園區復興路95號
2180,豪華三人房,旅遊王,TRP,桃園享樂文旅-桃園館,桃園市桃園區復興路95號
2189,豪華三人房,Expedia,TRP,桃園享樂文旅-桃園館,桃園市桃園區復興路95號
2526,豪華四人房 雙床,Trip,FOUR,桃園享樂文旅-桃園館,桃園市桃園區復興路95號
2688,豪華四人間 - 不退款,Booking,FOUR,桃園享樂文旅-桃園館,桃園市桃園區復興路95號
2688,"豪華四人房 (免費早餐, 免費無線上網)-省 44%(不可退費-不可免費取消)",Hotels,FOUR,桃園享樂文旅-桃園館,桃園市桃園區復興路95號
2731,豪華四人房(Deluxe Quadruple) ,agoda,FOUR,桃園享樂文旅-桃園館,桃園市桃園區復興路95號
2800,豪華雙人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,桃園享樂文旅-桃園館,桃園市桃園區復興路95號
2879,豪華四人房,Expedia,FOUR,桃園享樂文旅-桃園館,桃園市桃園區復興路95號
3650,豪華三人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,TRP,桃園享樂文旅-桃園館,桃園市桃園區復興路95號
4800,豪華四人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,桃園享樂文旅-桃園館,桃園市桃園區復興路95號
1040,標准雙人間 - 不退款,Booking,DBL,中壢風信子商務旅館,桃園市中壢區中山東路一段155號
1040,客房(兩床)(Twin) ,agoda,DBL,中壢風信子商務旅館,桃園市中壢區中山東路一段155號
1040,"雙人房, 1 張雙人床 (免費早餐, 免費無線上網)-省 20%(不可退費-不可免費取消-免費早餐)",Hotels,DBL,中壢風信子商務旅館,桃園市中壢區中山東路一段155號
1299,"雙人房, 1 張雙人床",Expedia,DBL,中壢風信子商務旅館,桃園市中壢區中山東路一段155號
1680,商旅二人房,旅遊王,DBL,中壢風信子商務旅館,桃園市中壢區中山東路一段155號
1700,四人間 - 不退款,Booking,FOUR,中壢風信子商務旅館,桃園市中壢區中山東路一段155號
1700,四人房(Quad) ,agoda,FOUR,中壢風信子商務旅館,桃園市中壢區中山東路一段155號
1700,"四人房 (免費早餐, 免費無線上網)-省 20%(不可退費-不可免費取消-免費早餐)",Hotels,FOUR,中壢風信子商務旅館,桃園市中壢區中山東路一段155號
1900,家庭間（5位成人） - 不退款,Booking,QUD,中壢風信子商務旅館,桃園市中壢區中山東路一段155號
1900,家庭房 - 可住5人(Family Room (5 Adults)) ,agoda,QUD,中壢風信子商務旅館,桃園市中壢區中山東路一段155號
1900,"家庭標準客房 (免費早餐, 免費無線上網)-省 20%(不可退費-不可免費取消-免費早餐)",Hotels,QUD,中壢風信子商務旅館,桃園市中壢區中山東路一段155號
1984,"三人房 (免費早餐, 免費無線上網)-省 20%(不可退費-不可免費取消-免費早餐)",Hotels,TRP,中壢風信子商務旅館,桃園市中壢區中山東路一段155號
2125,四人房,Expedia,FOUR,中壢風信子商務旅館,桃園市中壢區中山東路一段155號
2374,家庭標準客房,Expedia,QUD,中壢風信子商務旅館,桃園市中壢區中山東路一段155號
3800,闔樂四人房,旅遊王,FOUR,中壢風信子商務旅館,桃園市中壢區中山東路一段155號
4600,闔樂五人房,旅遊王,QUD,中壢風信子商務旅館,桃園市中壢區中山東路一段155號
3340,標準雙人房(Standard Double) ,agoda,DBL,桃園楊梅東森山林酒店,桃園市楊梅區東森路3號
3477,標準客房 大床 雙床,Trip,DBL,桃園楊梅東森山林酒店,桃園市楊梅區東森路3號
3680,雙人間 - 不退款,Booking,DBL,桃園楊梅東森山林酒店,桃園市楊梅區東森路3號
3680,"標準客房 (免費早餐, 免費無線上網)(不可退費-不可免費取消-使用 Spa-自助早餐)",Hotels,DBL,桃園楊梅東森山林酒店,桃園市楊梅區東森路3號
3680,標準客房,Expedia,TRP,桃園楊梅東森山林酒店,桃園市楊梅區東森路3號
3680,標準客房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,桃園楊梅東森山林酒店,桃園市楊梅區東森路3號
3680,溫泉泡湯 ─【山林樂遊遊】一泊一食／標準客房,旅遊王,DBL,桃園楊梅東森山林酒店,桃園市楊梅區東森路3號
3885,高級房(Superior Rooms) ,agoda,TRP,桃園楊梅東森山林酒店,桃園市楊梅區東森路3號
4174,標準雙人房(Standard Double) (含早餐與晚餐),agoda,DBL,桃園楊梅東森山林酒店,桃園市楊梅區東森路3號
4280,經典三人間 - 不退款,Booking,TRP,桃園楊梅東森山林酒店,桃園市楊梅區東森路3號
4280,"精緻三人房, 1 間臥室 (免費早餐, 免費無線上網)(不可退費-不可免費取消-使用 Spa-自助早餐)",Hotels,TRP,桃園楊梅東森山林酒店,桃園市楊梅區東森路3號
4280,【山林樂遊遊】一泊一食三人-精緻客房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,桃園楊梅東森山林酒店,桃園市楊梅區東森路3號
4280,溫泉泡湯 ─【山林樂遊遊】一泊一食／精緻客房(3人入住),旅遊王,TRP,桃園楊梅東森山林酒店,桃園市楊梅區東森路3號
4428,高級房(Superior Room) ,agoda,FOUR,桃園楊梅東森山林酒店,桃園市楊梅區東森路3號
4598,標準客房(含早餐與晚餐),Expedia,TRP,桃園楊梅東森山林酒店,桃園市楊梅區東森路3號
4599,雙人間 - 不退款(含早餐與晚餐),Booking,DBL,桃園楊梅東森山林酒店,桃園市楊梅區東森路3號
4599,"標準客房 (免費早餐, 免費無線上網)(不可退費-不可免費取消-使用 Spa-一泊二食)(含早餐與晚餐)",Hotels,DBL,桃園楊梅東森山林酒店,桃園市楊梅區東森路3號
4717,高級房(Superior Rooms) (含早餐與晚餐),agoda,TRP,桃園楊梅東森山林酒店,桃園市楊梅區東森路3號
4879,"精緻四人房, 1 間臥室",Expedia,QUD,桃園楊梅東森山林酒店,桃園市楊梅區東森路3號
4880,四人間 - 不退款,Booking,FOUR,桃園楊梅東森山林酒店,桃園市楊梅區東森路3號
4880,"精緻四人房, 1 間臥室 (免費早餐, 免費無線上網)(不可退費-不可免費取消-使用 Spa-自助早餐)",Hotels,FOUR,桃園楊梅東森山林酒店,桃園市楊梅區東森路3號
4880,溫泉泡湯 ─【山林樂遊遊】一泊一食／精緻客房,旅遊王,FOUR,桃園楊梅東森山林酒店,桃園市楊梅區東森路3號
5199,經典三人間 - 不退款(含早餐與晚餐),Booking,TRP,桃園楊梅東森山林酒店,桃園市楊梅區東森路3號
5199,"精緻三人房, 1 間臥室 (免費早餐, 免費無線上網)(不可退費-不可免費取消-使用 Spa-一泊二食)(含早餐與晚餐)",Hotels,TRP,桃園楊梅東森山林酒店,桃園市楊梅區東森路3號
5262,高級房(Superior Room) (含早餐與晚餐),agoda,FOUR,桃園楊梅東森山林酒店,桃園市楊梅區東森路3號
5799,四人間 - 不退款(含早餐與晚餐),Booking,FOUR,桃園楊梅東森山林酒店,桃園市楊梅區東森路3號
5799,"精緻四人房, 1 間臥室 (免費早餐, 免費無線上網)(不可退費-不可免費取消-使用 Spa-一泊二食)(含早餐與晚餐)",Hotels,FOUR,桃園楊梅東森山林酒店,桃園市楊梅區東森路3號
5799,"精緻四人房, 1 間臥室(含早餐與晚餐)",Expedia,QUD,桃園楊梅東森山林酒店,桃園市楊梅區東森路3號
1000,標準雙人房(Standard Double) ,agoda,DBL,桃園喜來商務飯店,桃園縣桃園市東門里朝陽街5號
1279,標準客房,Expedia,DBL,桃園喜來商務飯店,桃園縣桃園市東門里朝陽街5號
1280,"標準客房 (免費早餐, 免費上網)(不可退費-不可免費取消-免費早餐)",Hotels,DBL,桃園喜來商務飯店,桃園縣桃園市東門里朝陽街5號
2200,標準家庭房(Standard Family) ,agoda,FOUR,桃園喜來商務飯店,桃園縣桃園市東門里朝陽街5號
2480,"四人房 (免費早餐, 免費上網)(不可退費-不可免費取消-免費早餐)",Hotels,FOUR,桃園喜來商務飯店,桃園縣桃園市東門里朝陽街5號
2480,四人房,Expedia,FOUR,桃園喜來商務飯店,桃園縣桃園市東門里朝陽街5號
2300,雙人間 - 帶Spa浴缸 - 免費取消,Booking,DBL,桃園I DO頂級會館,桃園市桃園區經國路299號
1800,標准雙人間 （設浴缸） - 不退款,Booking,DBL,桃園依蝶時尚汽車旅館,桃園縣楊梅鎮四維二路43號
1980,浪漫精緻房,旅遊王,DBL,桃園依蝶時尚汽車旅館,桃園縣楊梅鎮四維二路43號
2480,尊爵經典房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,桃園依蝶時尚汽車旅館,桃園縣楊梅鎮四維二路43號
2480,尊爵經典房4人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,桃園依蝶時尚汽車旅館,桃園縣楊梅鎮四維二路43號
2680,豪華四人間 - 不退款,Booking,FOUR,桃園依蝶時尚汽車旅館,桃園縣楊梅鎮四維二路43號
780,標准雙人間 - 不退款,Booking,DBL,中壢福隆假期旅店,桃園市中壢區中平路16號
849,標準雙人房,Expedia,TRP,中壢福隆假期旅店,桃園市中壢區中平路16號
900,精緻雙人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,中壢福隆假期旅店,桃園市中壢區中平路16號
1500,三人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,TRP,中壢福隆假期旅店,桃園市中壢區中平路16號
1600,標准四人間 - 不退款,Booking,FOUR,中壢福隆假期旅店,桃園市中壢區中平路16號
1699,經典四人房,Expedia,QUD,中壢福隆假期旅店,桃園市中壢區中平路16號
2000,四人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,中壢福隆假期旅店,桃園市中壢區中平路16號
1625,標准雙人間,Booking,DBL,桃園喜來登山莊民宿,桃園市復興區爺亨道路9號
2080,標准四人間,Booking,FOUR,桃園喜來登山莊民宿,桃園市復興區爺亨道路9號
2340,家庭間,Booking,QUD,桃園喜來登山莊民宿,桃園市復興區爺亨道路9號
1229,標準雙人房(限時搶訂) 大床,Trip,DBL,桃園e91商務旅店,桃園市桃園區中華路12號5樓
1400,標準雙人房(Standard Double Room) ,agoda,DBL,桃園e91商務旅店,桃園市桃園區中華路12號5樓
1502,商務雙人房 大床 雙床,Trip,DBL,桃園e91商務旅店,桃園市桃園區中華路12號5樓
2117,三人房(Triple Room) ,agoda,TRP,桃園e91商務旅店,桃園市桃園區中華路12號5樓
2220,親子三人房 床型未知,Trip,TRP,桃園e91商務旅店,桃園市桃園區中華路12號5樓
2263,豪華四人房(Deluxe Quadruple Room) ,agoda,FOUR,桃園e91商務旅店,桃園市桃園區中華路12號5樓
2346,家庭四人房 雙床,Trip,FOUR,桃園e91商務旅店,桃園市桃園區中華路12號5樓
499,女性宿舍間的1個單人床位 - 帶共用浴室 - 不退款,Booking,SGL,中壢日涵假期旅館,桃園市中壢區新興路114號
600,"經濟共用宿舍, 僅限女士",Expedia,SGL,中壢日涵假期旅館,桃園市中壢區新興路114號
600,"經濟共用宿舍, 僅限男士",Expedia,SGL,中壢日涵假期旅館,桃園市中壢區新興路114號
700,經濟雙人間 - 不退款,Booking,DBL,中壢日涵假期旅館,桃園市中壢區新興路114號
788,迷你單人房,旅遊王,SGL,中壢日涵假期旅館,桃園市中壢區新興路114號
879,"經濟雙人房, 1 間臥室",Expedia,DBL,中壢日涵假期旅館,桃園市中壢區新興路114號
880,"經濟雙人房, 1 間臥室 (免費早餐, 免費無線上網)(不可退費-不可免費取消-免費早餐-自助早餐)",Hotels,DBL,中壢日涵假期旅館,桃園市中壢區新興路114號
888,雅緻雙人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,中壢日涵假期旅館,桃園市中壢區新興路114號
888,迷你雙人房,旅遊王,DBL,中壢日涵假期旅館,桃園市中壢區新興路114號
1088,迷你三人房,旅遊王,TRP,中壢日涵假期旅館,桃園市中壢區新興路114號
1099,"經濟雙床房, 2 張單人床",Expedia,DBL,中壢日涵假期旅館,桃園市中壢區新興路114號
1266,迷你三人房 床型未知,Trip,TRP,中壢日涵假期旅館,桃園市中壢區新興路114號
1388,迷你家庭房,旅遊王,FOUR,中壢日涵假期旅館,桃園市中壢區新興路114號
1399,迷你三人間 - 不退款,Booking,TRP,中壢日涵假期旅館,桃園市中壢區新興路114號
1399,"經濟三人房, 多張床 (免費早餐, 免費無線上網)(不可退費-不可免費取消-雙人早餐)",Hotels,TRP,中壢日涵假期旅館,桃園市中壢區新興路114號
1399,"經濟三人房, 多張床",Expedia,TRP,中壢日涵假期旅館,桃園市中壢區新興路114號
1599,迷你四人間 - 不退款,Booking,FOUR,中壢日涵假期旅館,桃園市中壢區新興路114號
1688,"經濟四人房, 1 間臥室, 無障礙 (免費早餐, 免費無線上網)(不可退費-不可免費取消-自助早餐)",Hotels,FOUR,中壢日涵假期旅館,桃園市中壢區新興路114號
1688,"經濟四人房, 1 間臥室, 無障礙",Expedia,FOUR,中壢日涵假期旅館,桃園市中壢區新興路114號
1688,迷你五人房,旅遊王,QUD,中壢日涵假期旅館,桃園市中壢區新興路114號
1899,五人迷你客房 - 不退款,Booking,QUD,中壢日涵假期旅館,桃園市中壢區新興路114號
1988,"經典客房, 多張床 (免費早餐, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,QUD,中壢日涵假期旅館,桃園市中壢區新興路114號
1988,"經典客房, 多張床",Expedia,QUD,中壢日涵假期旅館,桃園市中壢區新興路114號
2200,雅緻雙人房,AsiaYo,DBL,中壢日涵假期旅館,桃園市中壢區新興路114號
2600,雅緻三人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,TRP,中壢日涵假期旅館,桃園市中壢區新興路114號
3200,雅緻四人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,中壢日涵假期旅館,桃園市中壢區新興路114號
3200,雅緻四人房,AsiaYo,FOUR,中壢日涵假期旅館,桃園市中壢區新興路114號
1512,高級雙人房(Superior Double) ,agoda,DBL,桃園喜星經典旅館,台灣 桃園市介壽路24號
1778,經典客房 大床,Trip,DBL,桃園喜星經典旅館,台灣 桃園市介壽路24號
1880,經典雙人間 - 免費取消,Booking,DBL,桃園喜星經典旅館,台灣 桃園市介壽路24號
1880,經典客房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,桃園喜星經典旅館,台灣 桃園市介壽路24號
2080,【免費接送優惠專案】 經典客房 一大床,雄獅,DBL,桃園喜星經典旅館,台灣 桃園市介壽路24號
2846,"經典雙人房 (免費早餐, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,TRP,桃園喜星經典旅館,台灣 桃園市介壽路24號
2846,經典雙人房,Expedia,TRP,桃園喜星經典旅館,台灣 桃園市介壽路24號
680,標准雙人間 - 不退款,Booking,DBL,桃園中興商旅,桃園市中壢區中央西路一段11號4樓
680,超值滿意雙人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,桃園中興商旅,桃園市中壢區中央西路一段11號4樓
680,超值滿意雙人房,旅遊王,DBL,桃園中興商旅,桃園市中壢區中央西路一段11號4樓
779,超值滿意雙人房,Expedia,DBL,桃園中興商旅,桃園市中壢區中央西路一段11號4樓
780,超值滿意雙人房 (免費無線上網)(可退費-可免費取消),Hotels,DBL,桃園中興商旅,桃園市中壢區中央西路一段11號4樓
980,三人間 - 不退款,Booking,TRP,桃園中興商旅,桃園市中壢區中央西路一段11號4樓
980,元氣滿滿三人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,TRP,桃園中興商旅,桃園市中壢區中央西路一段11號4樓
980,元氣滿滿三人房,旅遊王,TRP,桃園中興商旅,桃園市中壢區中央西路一段11號4樓
1079,"標準三人房, 1 間臥室",Expedia,TRP,桃園中興商旅,桃園市中壢區中央西路一段11號4樓
1080,"標準三人房, 1 間臥室 (免費無線上網)(可退費-可免費取消)",Hotels,TRP,桃園中興商旅,桃園市中壢區中央西路一段11號4樓
1280,四人間 - 不退款,Booking,FOUR,桃園中興商旅,桃園市中壢區中央西路一段11號4樓
1280,溫馨和樂四人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,桃園中興商旅,桃園市中壢區中央西路一段11號4樓
1280,溫馨和樂四人房,旅遊王,FOUR,桃園中興商旅,桃園市中壢區中央西路一段11號4樓
1380,"家庭四人房, 1 間臥室 (免費無線上網)(可退費-可免費取消)",Hotels,FOUR,桃園中興商旅,桃園市中壢區中央西路一段11號4樓
1380,"家庭四人房, 1 間臥室",Expedia,FOUR,桃園中興商旅,桃園市中壢區中央西路一段11號4樓
1580,全家福五人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,QUD,桃園中興商旅,桃園市中壢區中央西路一段11號4樓
2745,皇家套房(Royal Suite) ,agoda,DBL,桃園桂林商務旅館,桃園縣蘆竹鄉桃園街106號
1400,雙人間 - 帶Spa浴缸 - 不退款,Booking,DBL,桃園G66汽車旅館,桃園市新屋區梅高路二段551巷10號
2495,三人房(Triple Room) ,agoda,TRP,桃園復興救國團青年活動中心,桃園市復興區中山路1號
2700,迎曦三人套房(本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,TRP,桃園復興救國團青年活動中心,桃園市復興區中山路1號
3118,四人房(Quad Room) ,agoda,FOUR,桃園復興救國團青年活動中心,桃園市復興區中山路1號
3375,景觀唐式四人套房(本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,桃園復興救國團青年活動中心,桃園市復興區中山路1號
1138,雙人房(Double) ,agoda,DBL,中壢大飯店,桃園市中壢區延平路645號4樓
1176,標準單床房 大床,Trip,DBL,中壢大飯店,桃園市中壢區延平路645號4樓
1200,雙人間 - 不退款,Booking,DBL,中壢大飯店,桃園市中壢區延平路645號4樓
1200,"標準單床房 (免費早餐, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,DBL,中壢大飯店,桃園市中壢區延平路645號4樓
1200,標準單床房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,中壢大飯店,桃園市中壢區延平路645號4樓
1992,三人房(Triple) ,agoda,TRP,中壢大飯店,桃園市中壢區延平路645號4樓
2100,三人間 - 不退款,Booking,TRP,中壢大飯店,桃園市中壢區延平路645號4樓
2100,"家族三人房 (免費早餐, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,TRP,中壢大飯店,桃園市中壢區延平路645號4樓
2100,家族三人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,TRP,中壢大飯店,桃園市中壢區延平路645號4樓
2618,家庭房(Family) ,agoda,FOUR,中壢大飯店,桃園市中壢區延平路645號4樓
2699,豪華四人房 雙床,Trip,FOUR,中壢大飯店,桃園市中壢區延平路645號4樓
2760,標准四人間 - 不退款,Booking,FOUR,中壢大飯店,桃園市中壢區延平路645號4樓
2760,"豪華四人房 (免費早餐, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,FOUR,中壢大飯店,桃園市中壢區延平路645號4樓
2760,豪華四人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,中壢大飯店,桃園市中壢區延平路645號4樓
2400,【銀髮族住宿專案】2人同行$2400起-雅緻雙人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,桃園石門水庫福華別館,桃園市龍潭區民富街176號
2600,【含2客早餐】 雅緻2人房 二小床,雄獅,DBL,桃園石門水庫福華別館,桃園市龍潭區民富街176號
3300,雅緻三人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,TRP,桃園石門水庫福華別館,桃園市龍潭區民富街176號
3500,雅致三人客房 床型未知,Trip,TRP,桃園石門水庫福華別館,桃園市龍潭區民富街176號
4300,【銀髮族住宿專案】親子4人同行$4300起-豪華家庭房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,桃園石門水庫福華別館,桃園市龍潭區民富街176號
4912,豪華家庭客房 床型未知,Trip,FOUR,桃園石門水庫福華別館,桃園市龍潭區民富街176號
798,標准雙人間 - 不退款,Booking,DBL,桃園英倫假期旅店,桃園市中壢區中山路41號3樓
1688,標准四人間 - 不退款,Booking,FOUR,桃園英倫假期旅店,桃園市中壢區中山路41號3樓
2316,標準客房雙人房 大床,Trip,DBL,中壢凱都大飯店,桃園市中壢區元化路260號
2414,標準房(Standard) ,agoda,DBL,中壢凱都大飯店,桃園市中壢區元化路260號
2450,標準客房(不含早餐)(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,中壢凱都大飯店,桃園市中壢區元化路260號
2500,標準雙人房,Expedia,DBL,中壢凱都大飯店,桃園市中壢區元化路260號
