價錢,內容,商家,房型,旅館名稱,旅館地址
1100,標准雙人間 - 帶共用浴室 - 單人用,Booking,SGL,金門家之形民宿,金門縣金城鎮和平新村80號
1120,標准雙人間 - 帶共用浴室,Booking,DBL,金門家之形民宿,金門縣金城鎮和平新村80號
1900,行政雙人房(3天內預訂) 雙床,Trip,DBL,金門金瑞大飯店,893金門縣金城鎮民權路166號
2002,客房(兩床)(Twin) ,agoda,DBL,金門金瑞大飯店,893金門縣金城鎮民權路166號
2099,行政雙人房,Expedia,DBL,金門金瑞大飯店,893金門縣金城鎮民權路166號
2280,行政三人房(特惠促銷) 床型未知,Trip,TRP,金門金瑞大飯店,893金門縣金城鎮民權路166號
2400,行政三人房,Expedia,TRP,金門金瑞大飯店,893金門縣金城鎮民權路166號
950,標准雙人間 - 單人用,Booking,SGL,金門閩南旅店1館-明遺文化故事館,金門縣金城鎮金門城130號
1050,雙人間,Booking,DBL,金門閩南旅店1館-明遺文化故事館,金門縣金城鎮金門城130號
1100,雙人房(Double) ,agoda,DBL,金門閩南旅店1館-明遺文化故事館,金門縣金城鎮金門城130號
1106,雙人房 大床,Trip,DBL,金門閩南旅店1館-明遺文化故事館,金門縣金城鎮金門城130號
1600,標准三人間,Booking,TRP,金門閩南旅店1館-明遺文化故事館,金門縣金城鎮金門城130號
2500,豪華四人間,Booking,FOUR,金門閩南旅店1館-明遺文化故事館,金門縣金城鎮金門城130號
1580,雙人間 - 帶私人浴室 - 不退款,Booking,DBL,金門2home璞居民宿,金門縣金湖鎮環島南路三段550號
1488,標准雙人間 - 帶共用浴室 - 單人用 - 不退款,Booking,SGL,金門Young民宿,金門縣金湖鎮湖前35號
1600,標准雙人間 - 帶共用浴室 - 不退款,Booking,DBL,金門Young民宿,金門縣金湖鎮湖前35號
3200,四人間 - 不退款,Booking,FOUR,金門Young民宿,金門縣金湖鎮湖前35號
950,單人套房-房內私人浴室(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,SGL,金門紫仙民宿,金門縣金湖鎮夏興路66號
1200,簡約二人房-私人浴室(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,金門紫仙民宿,金門縣金湖鎮夏興路66號
2100,家庭間 - 帶私人浴室 - 免費取消,Booking,FOUR,金門紫仙民宿,金門縣金湖鎮夏興路66號
2500,5人家庭大房-房內私人浴室(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,QUD,金門紫仙民宿,金門縣金湖鎮夏興路66號
1600,雙人間 - 單人用,Booking,SGL,金門珠山官邸民宿,金門縣金城鎮珠山村22 之2 號
2000,雙人間,Booking,DBL,金門珠山官邸民宿,金門縣金城鎮珠山村22 之2 號
2000,雙人房 大床,Trip,DBL,金門珠山官邸民宿,金門縣金城鎮珠山村22 之2 號
3200,四人間,Booking,FOUR,金門珠山官邸民宿,金門縣金城鎮珠山村22 之2 號
3400,閣樓四人房A 雙床,Trip,FOUR,金門珠山官邸民宿,金門縣金城鎮珠山村22 之2 號
1200,小型雙人間 - 單人用 - 不退款,Booking,SGL,金門嚨口秘境古厝民宿,金門縣金寧鄉嚨口26號
1400,雙人間 - 帶私人浴室 - 單人用 - 不退款,Booking,SGL,金門嚨口秘境古厝民宿,金門縣金寧鄉嚨口26號
1600,小型雙人間 - 不退款,Booking,DBL,金門嚨口秘境古厝民宿,金門縣金寧鄉嚨口26號
1800,雙人間 - 帶私人浴室 - 不退款,Booking,DBL,金門嚨口秘境古厝民宿,金門縣金寧鄉嚨口26號
2300,三人間 - 帶浴室 - 不退款,Booking,TRP,金門嚨口秘境古厝民宿,金門縣金寧鄉嚨口26號
2300,三人間 - 帶私人浴室 - 不退款,Booking,TRP,金門嚨口秘境古厝民宿,金門縣金寧鄉嚨口26號
2800,複式四人間 - 不退款,Booking,FOUR,金門嚨口秘境古厝民宿,金門縣金寧鄉嚨口26號
2800,四人間 - 帶陽台 - 不退款,Booking,FOUR,金門嚨口秘境古厝民宿,金門縣金寧鄉嚨口26號
1890,豪華雙人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,金門金沙假日大飯店,金門縣金沙鎮汶沙里后浦頭135號
1959,雙人房 大床,Trip,DBL,金門金沙假日大飯店,金門縣金沙鎮汶沙里后浦頭135號
2590,溫馨三人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,TRP,金門金沙假日大飯店,金門縣金沙鎮汶沙里后浦頭135號
3356,家庭房 床型未知,Trip,FOUR,金門金沙假日大飯店,金門縣金沙鎮汶沙里后浦頭135號
6290,和樂全家福【３房 】(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,QUD,金門金沙假日大飯店,金門縣金沙鎮汶沙里后浦頭135號
1980,附早餐 雙人房 ,雄獅,DBL,金門台金大飯店,金門縣金沙鎮高陽路一號
1980,雅緻套房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,金門台金大飯店,金門縣金沙鎮高陽路一號
2158,"標準客房, 私人浴室, 城市景觀",Expedia,DBL,金門台金大飯店,金門縣金沙鎮高陽路一號
2380,附早餐 三人房 ,雄獅,TRP,金門台金大飯店,金門縣金沙鎮高陽路一號
2880,附早餐 四人房 ,雄獅,FOUR,金門台金大飯店,金門縣金沙鎮高陽路一號
2880,雅緻四人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,金門台金大飯店,金門縣金沙鎮高陽路一號
2000,大型雙人間 - 免費取消,Booking,DBL,金門合家歡民宿,金門縣金湖鎮武德新莊100號
1519,雙人雅房(3天內預訂) 大床,Trip,DBL,金門樓仔下古厝民宿-瓊林79號,金門縣金湖鎮瓊林79號
1700,雙人雅房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,金門樓仔下古厝民宿-瓊林79號,金門縣金湖鎮瓊林79號
2000,尊爵雙人套房,AsiaYo,DBL,金門樓仔下古厝民宿-瓊林79號,金門縣金湖鎮瓊林79號
2806,閣樓家庭四人套房(3天內預訂) 雙床,Trip,FOUR,金門樓仔下古厝民宿-瓊林79號,金門縣金湖鎮瓊林79號
3000,閣樓家庭四人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,金門樓仔下古厝民宿-瓊林79號,金門縣金湖鎮瓊林79號
3000,閣樓家庭四人套房,AsiaYo,FOUR,金門樓仔下古厝民宿-瓊林79號,金門縣金湖鎮瓊林79號
2118,雙人房 雙床,Trip,DBL,金門浯江大飯店,金門縣金城鎮西海路3段100號
2240,標准雙人間 - 不退款,Booking,DBL,金門浯江大飯店,金門縣金城鎮西海路3段100號
3120,三人間 - 不退款,Booking,TRP,金門浯江大飯店,金門縣金城鎮西海路3段100號
2000,雙人間 - 帶私人浴室,Booking,DBL,金門珠山娜一家,金門縣金城鎮珠山83號
2700,複式四人間,Booking,TRP,金門珠山娜一家,金門縣金城鎮珠山83號
1199,標準雙床房,Expedia,DBL,金門希望居,金門縣金城環島西路二段551 巷100 弄90-1 號
1200,"標準雙床房 (免費停車, 免費無線上網)(可退費-不可免費取消)",Hotels,DBL,金門希望居,金門縣金城環島西路二段551 巷100 弄90-1 號
1957,雙人房(Double Room) ,agoda,DBL,金門歐厝60號民宿-順天旅店,金門縣金城鎮歐厝60號
1796,雙人房 大床,Trip,DBL,金門上禾園民宿,金門縣金湖鎮林兜77號
1859,雙人房(Double) ,agoda,DBL,金門上禾園民宿,金門縣金湖鎮林兜77號
1899,雙人房,Expedia,DBL,金門上禾園民宿,金門縣金湖鎮林兜77號
1900,標准雙人間 - 不退款,Booking,DBL,金門上禾園民宿,金門縣金湖鎮林兜77號
1900,"雙人房 - Room Only (免費早餐, 免費停車, 免費無線上網)(不可退費-不可免費取消)",Hotels,DBL,金門上禾園民宿,金門縣金湖鎮林兜77號
1900,雙人套房202(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,金門上禾園民宿,金門縣金湖鎮林兜77號
3119,四人房 雙床,Trip,FOUR,金門上禾園民宿,金門縣金湖鎮林兜77號
3229,家庭房(Family) ,agoda,FOUR,金門上禾園民宿,金門縣金湖鎮林兜77號
3300,標准四人間 - 不退款,Booking,FOUR,金門上禾園民宿,金門縣金湖鎮林兜77號
3400,家庭四人套房201(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,金門上禾園民宿,金門縣金湖鎮林兜77號
4443,"四人房 - Room Only (免費早餐, 免費停車, 免費無線上網)(不可退費-不可免費取消)",Hotels,FOUR,金門上禾園民宿,金門縣金湖鎮林兜77號
5014,四人房,Expedia,QUD,金門上禾園民宿,金門縣金湖鎮林兜77號
1250,候鳥經典雙人房(特惠促銷) 大床,Trip,DBL,金門候鳥民宿,金門縣金寧鄉湖埔村慈湖路3段67號
1485,雙人房(Double) ,agoda,DBL,金門候鳥民宿,金門縣金寧鄉湖埔村慈湖路3段67號
2000,候鳥松月四人房(特惠促銷) 雙床,Trip,FOUR,金門候鳥民宿,金門縣金寧鄉湖埔村慈湖路3段67號
2377,家庭房(Family) ,agoda,FOUR,金門候鳥民宿,金門縣金寧鄉湖埔村慈湖路3段67號
1800,標准雙人間 - 單人用 - 免費取消,Booking,SGL,金門尚義34民宿,尚義34號
2200,標准雙人間 - 免費取消,Booking,DBL,金門尚義34民宿,尚義34號
3000,標准四人間 - 免費取消,Booking,TRP,金門尚義34民宿,尚義34號
1200,雙人間 - 不退款,Booking,DBL,金門田鄰綠民宿,金門縣金沙鎮浦邊151號
1600,雙人或雙床間 - 不退款,Booking,DBL,金門藍蓮花民宿,金門縣金寧鄉下埔下329號
1229,豪華雙人套房(特惠促銷) 雙床,Trip,DBL,金門心琴民宿,湖下75號
1400,三多,AsiaYo,DBL,金門心琴民宿,湖下75號
1800,雙人間 - 免費取消,Booking,DBL,金門心琴民宿,湖下75號
1969,家庭四人房(特惠專享) 床型未知,Trip,FOUR,金門心琴民宿,湖下75號
2000,家庭房,AsiaYo,FOUR,金門心琴民宿,湖下75號
2208,家庭間(特惠促銷) 床型未知,Trip,QUD,金門心琴民宿,湖下75號
2415,高級雙人房(Superior Double) ,agoda,DBL,金門心琴民宿,湖下75號
2500,四人間 - 免費取消,Booking,FOUR,金門心琴民宿,湖下75號
3000,家庭間 - 免費取消,Booking,QUD,金門心琴民宿,湖下75號
3019,高級三人房(Superior Triple) ,agoda,FOUR,金門心琴民宿,湖下75號
1800,標准大號床間 - 帶兩張大號床 - 免費取消,Booking,TRP,金門八八小屋,金門縣金寧鄉下堡12-5號
1500,標准雙人間,Booking,DBL,金門浯楓民宿,金門縣金寧鄉下堡52號
1669,雙人房 大床 雙床,Trip,DBL,金門浯楓民宿,金門縣金寧鄉下堡52號
3375,標准四人間,Booking,TRP,金門伯爵四季休閒民宿,金門縣金湖鎮新湖里塔后158-5號
1570,雙人房(Double) ,agoda,DBL,金門蕃茄紅了民宿,金門縣金沙鎮山后48號
1599,標準雙人房,Expedia,DBL,金門蕃茄紅了民宿,金門縣金沙鎮山后48號
1600,"標準雙人房 (免費早餐, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,DBL,金門蕃茄紅了民宿,金門縣金沙鎮山后48號
1600,標準雙人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,金門蕃茄紅了民宿,金門縣金沙鎮山后48號
1600,雙人房,AsiaYo,DBL,金門蕃茄紅了民宿,金門縣金沙鎮山后48號
2355,四人房(Quad) ,agoda,FOUR,金門蕃茄紅了民宿,金門縣金沙鎮山后48號
2400,"標準四人房 (免費早餐, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,FOUR,金門蕃茄紅了民宿,金門縣金沙鎮山后48號
2400,標準四人房,Expedia,FOUR,金門蕃茄紅了民宿,金門縣金沙鎮山后48號
2400,閣樓4人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,金門蕃茄紅了民宿,金門縣金沙鎮山后48號
2400,閣樓四人房,AsiaYo,FOUR,金門蕃茄紅了民宿,金門縣金沙鎮山后48號
800,混合宿舍間的1張床位 - 免費取消,Booking,SGL,金門據點128民宿,下埔下128號
1200,經濟雙人間 - 免費取消,Booking,DBL,金門據點128民宿,下埔下128號
2000,經濟四人間 - 帶共用浴室 - 免費取消,Booking,FOUR,金門據點128民宿,下埔下128號
1180,山景雙人或雙床間 - 單人用 - 不退款,Booking,SGL,金門後豐港吉美民宿,金門縣金城鎮後豐港86號
1380,山景雙人或雙床間 - 不退款,Booking,DBL,金門後豐港吉美民宿,金門縣金城鎮後豐港86號
2000,海景三人間 - 不退款,Booking,TRP,金門後豐港吉美民宿,金門縣金城鎮後豐港86號
2200,海景四人間 - 不退款,Booking,FOUR,金門後豐港吉美民宿,金門縣金城鎮後豐港86號
1669,大床房 大床,Trip,DBL,金門法蘭克民宿,金門縣金城鎮民權路122巷3-3號
1799,標準雙人房,Expedia,DBL,金門法蘭克民宿,金門縣金城鎮民權路122巷3-3號
2400,標準三人房,Expedia,TRP,金門法蘭克民宿,金門縣金城鎮民權路122巷3-3號
2444,三人房 床型未知,Trip,TRP,金門法蘭克民宿,金門縣金城鎮民權路122巷3-3號
3448,五人房 床型未知,Trip,QUD,金門法蘭克民宿,金門縣金城鎮民權路122巷3-3號
3599,五人家庭房,Expedia,QUD,金門法蘭克民宿,金門縣金城鎮民權路122巷3-3號
4000,標準四人套房 雙床,Trip,FOUR,金門法蘭克民宿,金門縣金城鎮民權路122巷3-3號
4199,標準四人房,Expedia,FOUR,金門法蘭克民宿,金門縣金城鎮民權路122巷3-3號
1200,小型雙人或雙床間 - 單人用 - 不退款,Booking,SGL,金門湖畔江南洋樓民宿,金門縣金寧鄉慈湖路三段23號
1600,小型雙人或雙床間 - 不退款,Booking,DBL,金門湖畔江南洋樓民宿,金門縣金寧鄉慈湖路三段23號
2400,四人間 - 帶共用浴室 - 不退款,Booking,TRP,金門湖畔江南洋樓民宿,金門縣金寧鄉慈湖路三段23號
1600,標准雙床間 - 不退款,Booking,DBL,金門好宿民宿,金門縣金寧鄉林湖路556-1號
1600,雙人房,AsiaYo,DBL,金門好宿民宿,金門縣金寧鄉林湖路556-1號
2400,家庭套房 - 不退款,Booking,FOUR,金門好宿民宿,金門縣金寧鄉林湖路556-1號
1950,標准雙人間 - 免費取消,Booking,DBL,金門沐風民宿,金門縣金城鎮環島北路1段132號
2400,四人房,AsiaYo,FOUR,金門好宿民宿,金門縣金寧鄉林湖路556-1號
2250,家庭套房 - 免費取消,Booking,TRP,金門沐風民宿,金門縣金城鎮環島北路1段132號
3297,雙人房(Double Room) ,agoda,DBL,金門北山洋玩藝民宿,金門縣金寧鄉古寧頭北山171號
1580,小型雙人間 - 單人用 - 不退款,Booking,SGL,金門霞姐的家民宿,金門縣金寧鄉安美村安岐359號
1680,小型雙人間 - 不退款,Booking,DBL,金門霞姐的家民宿,金門縣金寧鄉安美村安岐359號
2500,帶露台的高級雙人間或雙床間 - 不退款,Booking,TRP,金門霞姐的家民宿,金門縣金寧鄉安美村安岐359號
1299,"傳統雙人房單人入住, 1 張標準雙人床",Expedia,DBL,金門小背包精緻民宿,金門縣金寧鄉環島西路二段80巷11號
1300,『學生訂房促銷專案』2人同行1300元起-精緻雙人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,金門小背包精緻民宿,金門縣金寧鄉環島西路二段80巷11號
1400,精緻雙人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,金門小背包精緻民宿,金門縣金寧鄉環島西路二段80巷11號
1445,經典雙人套房(7天內預訂) 雙床,Trip,DBL,金門小背包精緻民宿,金門縣金寧鄉環島西路二段80巷11號
4459,精致客房(限時 特惠) 大床,Trip,DBL,金門昇恆昌金湖大飯店,891金門縣金湖鎮太湖路二段218號
1499,"基本雙人房, 1 張標準雙人床 (免費早餐, 免費無線上網)(可退費-不可免費取消-免費早餐)",Hotels,DBL,金門小背包精緻民宿,金門縣金寧鄉環島西路二段80巷11號
5040,高級房(兩床)(Superior Twin Room) ,agoda,DBL,金門昇恆昌金湖大飯店,891金門縣金湖鎮太湖路二段218號
1667,客房(兩床)(Twin) ,agoda,DBL,金門小背包精緻民宿,金門縣金寧鄉環島西路二段80巷11號
5200,標准雙床間 - 不退款,Booking,DBL,金門昇恆昌金湖大飯店,891金門縣金湖鎮太湖路二段218號
2000,『學生訂房促銷專案』3人同行2000元起-溫馨三人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,TRP,金門小背包精緻民宿,金門縣金寧鄉環島西路二段80巷11號
5300,精緻山景客房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,金門昇恆昌金湖大飯店,891金門縣金湖鎮太湖路二段218號
2100,溫馨三人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,TRP,金門小背包精緻民宿,金門縣金寧鄉環島西路二段80巷11號
6500,精緻客房兩小床(山景),AsiaYo,DBL,金門昇恆昌金湖大飯店,891金門縣金湖鎮太湖路二段218號
2198,"家庭三人房, 多張床",Expedia,TRP,金門小背包精緻民宿,金門縣金寧鄉環島西路二段80巷11號
2199,"家庭三人房, 多張床 (免費早餐, 免費無線上網)(可退費-不可免費取消-免費早餐)",Hotels,TRP,金門小背包精緻民宿,金門縣金寧鄉環島西路二段80巷11號
9200,"豪華雙人房, 山景",Expedia,DBL,金門昇恆昌金湖大飯店,891金門縣金湖鎮太湖路二段218號
1400,溫馨雙人套房 大床 雙床,Trip,DBL,金門路得民宿,頂埔下85號
2000,標準三人房 床型未知,Trip,TRP,金門路得民宿,頂埔下85號
1600,小型雙人間 - 不退款,Booking,DBL,金門水調歌頭古厝民宿,金門縣金城鎮前水頭40號
1179,標準雙人房 大床,Trip,DBL,金門閩南旅店3館-黃天佑紀念館,金門城148號
1200,雙人套房,AsiaYo,DBL,金門閩南旅店3館-黃天佑紀念館,金門城148號
1706,雅致大床房(會員特惠) 大床,Trip,DBL,金門宏福大飯店,金門縣金城鎮民族路169號
1752,雙人房 - 無窗(Double No Window) ,agoda,DBL,金門宏福大飯店,金門縣金城鎮民族路169號
1800,【國民旅遊卡優惠專案】住宿訂房最划算！2人同行$1800起-標準雙人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,金門宏福大飯店,金門縣金城鎮民族路169號
2000,標准雙人間,Booking,DBL,金門宏福大飯店,金門縣金城鎮民族路169號
2000,含早餐 雅緻雙床房 2單床,雄獅,DBL,金門宏福大飯店,金門縣金城鎮民族路169號
2000,雅緻套房-雙人房,AsiaYo,DBL,金門宏福大飯店,金門縣金城鎮民族路169號
2046,溫馨三人房(會員特惠) 床型未知,Trip,TRP,金門宏福大飯店,金門縣金城鎮民族路169號
2200,【國民旅遊卡優惠專案】住宿訂房最划算！3人同行$2200起-三人房(一大一小床)(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,TRP,金門宏福大飯店,金門縣金城鎮民族路169號
2336,三人房(Triple) ,agoda,TRP,金門宏福大飯店,金門縣金城鎮民族路169號
2400,高級三人間,Booking,TRP,金門宏福大飯店,金門縣金城鎮民族路169號
2400,含早餐 樂活三人房 三單床/一大床+一單床,雄獅,TRP,金門宏福大飯店,金門縣金城鎮民族路169號
2400,溫馨三人房,AsiaYo,TRP,金門宏福大飯店,金門縣金城鎮民族路169號
2600,【國民旅遊卡優惠專案】住宿訂房最划算！4人同行$2600起-四人房(四小床)(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,金門宏福大飯店,金門縣金城鎮民族路169號
2726,VIP豪華家庭房(會員特惠) 雙床,Trip,FOUR,金門宏福大飯店,金門縣金城鎮民族路169號
2800,高級四人間,Booking,FOUR,金門宏福大飯店,金門縣金城鎮民族路169號
2800,家庭房(Family) ,agoda,FOUR,金門宏福大飯店,金門縣金城鎮民族路169號
1499,"經濟雙人房, 1 間臥室",Expedia,TRP,金門三力民宿,金門縣金湖鎮山外里山外17號
1500,雙人間 - 帶私人浴室 - 不退款,Booking,DBL,金門三力民宿,金門縣金湖鎮山外里山外17號
1500,"經濟雙人房, 1 間臥室 (免費早餐, 免費無線上網)(可退費-不可免費取消-免費早餐)",Hotels,TRP,金門三力民宿,金門縣金湖鎮山外里山外17號
1600,溫馨1F小套房,AsiaYo,DBL,金門三力民宿,金門縣金湖鎮山外里山外17號
1700,三人間 - 帶陽台 - 不退款,Booking,TRP,金門三力民宿,金門縣金湖鎮山外里山外17號
1799,"經濟三人房, 1 間臥室",Expedia,FOUR,金門三力民宿,金門縣金湖鎮山外里山外17號
1800,帶陽台的四人套房 - 不退款,Booking,FOUR,金門三力民宿,金門縣金湖鎮山外里山外17號
1800,"經濟三人房, 1 間臥室 (免費早餐, 免費無線上網)(可退費-不可免費取消-免費早餐)",Hotels,FOUR,金門三力民宿,金門縣金湖鎮山外里山外17號
1800,和氣2A套房,AsiaYo,TRP,金門三力民宿,金門縣金湖鎮山外里山外17號
1999,"經濟四人房, 2 張標準雙人床",Expedia,QUD,金門三力民宿,金門縣金湖鎮山外里山外17號
2000,"經濟四人房, 2 張標準雙人床 (免費早餐, 免費無線上網)(可退費-不可免費取消-免費早餐)",Hotels,QUD,金門三力民宿,金門縣金湖鎮山外里山外17號
2000,家庭娛樂2B套房,AsiaYo,FOUR,金門三力民宿,金門縣金湖鎮山外里山外17號
1800,標准雙人間 - 帶共用浴室 - 不退款,Booking,DBL,金門Q居微生活海景民宿,金城鎮金門城118-1號
1800,和室海景雙人房,AsiaYo,DBL,金門Q居微生活海景民宿,金城鎮金門城118-1號
3000,山景四人房,AsiaYo,FOUR,金門Q居微生活海景民宿,金城鎮金門城118-1號
3200,帶露台的四人間 - 不退款,Booking,FOUR,金門Q居微生活海景民宿,金城鎮金門城118-1號
1200,標准雙人間 - 免費取消,Booking,DBL,金門君悅瓊林,金門縣金湖鎮瓊林102號
1600,三人間 - 免費取消,Booking,TRP,金門君悅瓊林,金門縣金湖鎮瓊林102號
1900,四人間 - 免費取消,Booking,FOUR,金門君悅瓊林,金門縣金湖鎮瓊林102號
700,宿舍房/背包客,AsiaYo,SGL,金門鱟墅古厝民宿,金門縣金寧鄉北山35號
742,4人男女混合宿舍(Dormitory 4 Mixed) ,agoda,SGL,金門鱟墅古厝民宿,金門縣金寧鄉北山35號
790,女性宿舍間的1張床位 - 不退款,Booking,SGL,金門鱟墅古厝民宿,金門縣金寧鄉北山35號
802,4人女生宿舍(Dormitory 4-Bed (Female)) ,agoda,SGL,金門鱟墅古厝民宿,金門縣金寧鄉北山35號
1800,雙床房,AsiaYo,DBL,金門鱟墅古厝民宿,金門縣金寧鄉北山35號
2000,家庭間 - 不退款,Booking,DBL,金門鱟墅古厝民宿,金門縣金寧鄉北山35號
2500,家庭房(Family) ,agoda,TRP,金門鱟墅古厝民宿,金門縣金寧鄉北山35號
3995,"共用宿舍, 僅限女士, 共用浴室 (No Amenities)",Expedia,FOUR,金門鱟墅古厝民宿,金門縣金寧鄉北山35號
4028,家庭客房,Expedia,QUD,金門鱟墅古厝民宿,金門縣金寧鄉北山35號
1800,標准雙人間 - 帶共用浴室,Booking,DBL,金門靜安山居,金門縣金城鎮金山路121巷15弄22號
1600,標准雙人間 - 免費取消,Booking,DBL,金門任我行民宿,金門縣金城鎮小西門1號
2000,經典三人間 - 免費取消,Booking,TRP,金門任我行民宿,金門縣金城鎮小西門1號
1734,豪華雙人房(Deluxe Double) ,agoda,DBL,金門詠詠的家,金城鎮前水頭85-5號
1800,標准雙人間 - 不退款,Booking,DBL,金門詠詠的家,金城鎮前水頭85-5號
2601,閣樓公寓(Penthouse Apartment) ,agoda,FOUR,金門詠詠的家,金城鎮前水頭85-5號
2800,豪華四人間 - 不退款,Booking,FOUR,金門詠詠的家,金城鎮前水頭85-5號
2000,3樓公寓（樓中樓）,AsiaYo,DBL,金門金閣會館,金門縣金湖鎮市港三路
2294,雙人房(Double) ,agoda,DBL,金門珠山老爺民宿,金門縣金城鎮珠山28號
4146,家庭房(Family) ,agoda,FOUR,金門珠山老爺民宿,金門縣金城鎮珠山28號
1250,雙人間 - 帶共用衛生間 - 不退款,Booking,DBL,金門雲上民宿,金門縣金湖鎮湖前305號
1798,雙人房 - 禁菸/需共用衛浴(Double - Non-Smoking - Shared Bath) ,agoda,DBL,金門雲上民宿,金門縣金湖鎮湖前305號
1706,雙人房 大床 雙床,Trip,DBL,金門101民宿,金門縣金城鎮環島西路一段101號
2269,四人房 雙床,Trip,FOUR,金門101民宿,金門縣金城鎮環島西路一段101號
2400,雙人套房,AsiaYo,DBL,金門水頭33號民宿-石路書齋,金門縣金城鎮前水頭33號
2668,雙人房 大床,Trip,DBL,金門水頭33號民宿-石路書齋,金門縣金城鎮前水頭33號
3000,標准雙人間 - 不退款,Booking,DBL,金門水頭33號民宿-石路書齋,金門縣金城鎮前水頭33號
3200,家庭房,AsiaYo,FOUR,金門水頭33號民宿-石路書齋,金門縣金城鎮前水頭33號
3336,四人房 雙床,Trip,FOUR,金門水頭33號民宿-石路書齋,金門縣金城鎮前水頭33號
4000,家庭間 - 不退款,Booking,FOUR,金門水頭33號民宿-石路書齋,金門縣金城鎮前水頭33號
2200,標准大號床間,Booking,DBL,金門談古說金古厝民宿-二館,金門縣金城鎮前水頭29號
3000,四人間 - 帶私人浴室,Booking,TRP,金門談古說金古厝民宿-二館,金門縣金城鎮前水頭29號
1199,標準雙床房,Expedia,DBL,金門樂窩金城民宿,金門縣金湖鎮前港路5巷12號
1200,標準雙床房 (免費無線上網)(可退費-可免費取消),Hotels,DBL,金門樂窩金城民宿,金門縣金湖鎮前港路5巷12號
2099,高級客房,Expedia,TRP,金門樂窩金城民宿,金門縣金湖鎮前港路5巷12號
2400,標準四人房 (免費無線上網)(可退費-可免費取消),Hotels,FOUR,金門樂窩金城民宿,金門縣金湖鎮前港路5巷12號
2400,標準四人房,Expedia,QUD,金門樂窩金城民宿,金門縣金湖鎮前港路5巷12號
918,雙人雅房(特惠促銷) 雙床,Trip,DBL,金門雲之海民宿,金門縣金寧鄉下埔下311號
1920,海景家庭間 - 不退款,Booking,DBL,金門雲之海民宿,金門縣金寧鄉下埔下311號
1969,三人房(無窗)(特惠促銷) 床型未知,Trip,TRP,金門雲之海民宿,金門縣金寧鄉下埔下311號
1990,雙人房(Double Room) ,agoda,DBL,金門雲之海民宿,金門縣金寧鄉下埔下311號
2100,標准三人間 - 不退款,Booking,TRP,金門雲之海民宿,金門縣金寧鄉下埔下311號
2329,四人套房(特惠促銷) 床型未知,Trip,FOUR,金門雲之海民宿,金門縣金寧鄉下埔下311號
2865,家庭房(Family Room) ,agoda,FOUR,金門雲之海民宿,金門縣金寧鄉下埔下311號
1399,懷古雙人大床房 大床,Trip,DBL,金門品茗居民宿,金門縣金寧鄉頂堡71號
2189,親子四人房 雙床,Trip,FOUR,金門品茗居民宿,金門縣金寧鄉頂堡71號
