價錢,內容,商家,房型,旅館名稱,旅館地址
1159,雙人房 大床,Trip,DBL,墾丁少年派平價旅店,屏東縣恆春鎮省北路258-3號
1200,豪華雙人間  - 不退款,Booking,DBL,墾丁少年派平價旅店,屏東縣恆春鎮省北路258-3號
1699,豪華雙人房,Expedia,TRP,墾丁少年派平價旅店,屏東縣恆春鎮省北路258-3號
1700,"豪華雙人房 (免費停車, 免費無線上網)(不可退費-不可免費取消)",Hotels,TRP,墾丁少年派平價旅店,屏東縣恆春鎮省北路258-3號
1929,四人房 雙床,Trip,FOUR,墾丁少年派平價旅店,屏東縣恆春鎮省北路258-3號
2000,豪華四人間 - 不退款,Booking,FOUR,墾丁少年派平價旅店,屏東縣恆春鎮省北路258-3號
2500,"四人房 (免費停車, 免費無線上網)(不可退費-不可免費取消)",Hotels,QUD,墾丁少年派平價旅店,屏東縣恆春鎮省北路258-3號
2500,四人房,Expedia,QUD,墾丁少年派平價旅店,屏東縣恆春鎮省北路258-3號
900,雙人間 - 不退款,Booking,DBL,墾丁南天海旅店,屏東縣恆春鎮墾丁里墾丁路106-2號
1418,街景雙人房 大床,Trip,DBL,墾丁南天海旅店,屏東縣恆春鎮墾丁里墾丁路106-2號
1500,雙人房(Double) ,agoda,DBL,墾丁南天海旅店,屏東縣恆春鎮墾丁里墾丁路106-2號
1540,經濟雙人間 - 不退款,Booking,DBL,墾丁南天海旅店,屏東縣恆春鎮墾丁里墾丁路106-2號
1800,四人間（無窗）  - 不退款,Booking,FOUR,墾丁南天海旅店,屏東縣恆春鎮墾丁里墾丁路106-2號
2200,四人房(Quad) ,agoda,FOUR,墾丁南天海旅店,屏東縣恆春鎮墾丁里墾丁路106-2號
2269,溫馨四人房(無窗) 雙床,Trip,FOUR,墾丁南天海旅店,屏東縣恆春鎮墾丁里墾丁路106-2號
2520,山景四人間 - 不退款,Booking,FOUR,墾丁南天海旅店,屏東縣恆春鎮墾丁里墾丁路106-2號
2940,海景家庭間 - 不退款,Booking,QUD,墾丁南天海旅店,屏東縣恆春鎮墾丁里墾丁路106-2號
3400,山景四人房 雙床,Trip,FOUR,墾丁南天海旅店,屏東縣恆春鎮墾丁里墾丁路106-2號
3529,標準雙人房(Standard Double Room) ,agoda,DBL,屏東東港6號民宿,屏東縣東港鎮興東里興東二街20巷6號
4852,家庭房(Family Room) ,agoda,FOUR,屏東東港6號民宿,屏東縣東港鎮興東里興東二街20巷6號
1280,雙人雅房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,墾丁興滿逸筑民宿,946屏東縣恆春鎮恆西路170號
1680,雙人房 - 需共用浴室(Double Room with shared bathroom room) ,agoda,DBL,墾丁興滿逸筑民宿,946屏東縣恆春鎮恆西路170號
1800,後棟四人通鋪房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,墾丁興滿逸筑民宿,946屏東縣恆春鎮恆西路170號
2866,四人房 雙床,Trip,FOUR,墾丁興滿逸筑民宿,946屏東縣恆春鎮恆西路170號
3600,家庭房 - 可住4人(Family room for 4 adults) ,agoda,FOUR,墾丁興滿逸筑民宿,946屏東縣恆春鎮恆西路170號
16000,20人包棟(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,QUD,墾丁興滿逸筑民宿,946屏東縣恆春鎮恆西路170號
1800,豪華雙人間 - 帶淋浴,Booking,DBL,墾丁下鄉牧田民宿,屏東縣恆春鎮四溝里興南路72號
3000,典雅四人間,Booking,FOUR,墾丁下鄉牧田民宿,屏東縣恆春鎮四溝里興南路72號
1300,珍愛雙人房,AsiaYo,DBL,墾丁MUMU HOME民宿,屏東縣恆春鎮光明路110號
1600,小木屋喜悅四人房,AsiaYo,FOUR,墾丁MUMU HOME民宿,屏東縣恆春鎮光明路110號
5000,和室兩人房 雙床,Trip,DBL,墾丁LaView麗晨民宿,屏東縣滿州鄉茶山路254號
9466,高級四人房 雙床,Trip,FOUR,墾丁LaView麗晨民宿,屏東縣滿州鄉茶山路254號
1200,套房 - 帶陽台,Booking,DBL,墾丁松平渡假會館,屏東縣恆春鎮恆公路662號
1200,"A301雙人山景套房 (免費早餐, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,DBL,墾丁松平渡假會館,屏東縣恆春鎮恆公路662號
1700,三人間 - 帶陽台,Booking,TRP,墾丁松平渡假會館,屏東縣恆春鎮恆公路662號
1700,"都會三人房, 陽台, 庭園景觀 (免費早餐, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,TRP,墾丁松平渡假會館,屏東縣恆春鎮恆公路662號
2200,山景四人間,Booking,FOUR,墾丁松平渡假會館,屏東縣恆春鎮恆公路662號
2200,"A302四人山景套房 (免費早餐, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,FOUR,墾丁松平渡假會館,屏東縣恆春鎮恆公路662號
2496,精致客房 大床,Trip,DBL,屏東鮪魚家族飯店,屏東縣屏東市民生路255號
2600,標准雙人間 - 不退款,Booking,DBL,屏東鮪魚家族飯店,屏東縣屏東市民生路255號
2600,精緻雙人房,Expedia,DBL,屏東鮪魚家族飯店,屏東縣屏東市民生路255號
2600,精緻套房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,屏東鮪魚家族飯店,屏東縣屏東市民生路255號
2600,精緻雙人房,旅遊王,DBL,屏東鮪魚家族飯店,屏東縣屏東市民生路255號
3600,豪華三人間 - 不退款,Booking,TRP,屏東鮪魚家族飯店,屏東縣屏東市民生路255號
4072,豪華四人房 雙床,Trip,FOUR,屏東鮪魚家族飯店,屏東縣屏東市民生路255號
4199,豪華四人房,Expedia,FOUR,屏東鮪魚家族飯店,屏東縣屏東市民生路255號
4200,豪華四人間 - 不退款,Booking,FOUR,屏東鮪魚家族飯店,屏東縣屏東市民生路255號
4200,豪華四人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,屏東鮪魚家族飯店,屏東縣屏東市民生路255號
4200,豪華四人房,旅遊王,FOUR,屏東鮪魚家族飯店,屏東縣屏東市民生路255號
1407,"舒適雙人房, 1 張標準雙人床",Expedia,DBL,墾丁伯利恆民宿,船帆路674號
1408,"舒適雙人房, 1 張標準雙人床 (免費早餐, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,DBL,墾丁伯利恆民宿,船帆路674號
1408,舒適雙人間(5天內預訂) 大床,Trip,DBL,墾丁伯利恆民宿,船帆路674號
1531,標準雙人房(Double Standard) ,agoda,DBL,墾丁伯利恆民宿,船帆路674號
1935,"豪華四人房, 2 張加大雙人床",Expedia,FOUR,墾丁伯利恆民宿,船帆路674號
1936,"舒適家庭房 (免費早餐, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,FOUR,墾丁伯利恆民宿,船帆路674號
1936,舒適家庭間(5天內預訂) 雙床,Trip,FOUR,墾丁伯利恆民宿,船帆路674號
2105,舒適家庭房(Comfort Family Room) ,agoda,FOUR,墾丁伯利恆民宿,船帆路674號
4751,"別墅, 2 間臥室",Expedia,QUD,墾丁伯利恆民宿,船帆路674號
4752,"別墅, 2 間臥室 (免費早餐, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,QUD,墾丁伯利恆民宿,船帆路674號
6568,三臥室別墅(5天內預訂) 床型未知,Trip,QUD,墾丁伯利恆民宿,船帆路674號
400,男性宿舍間的1個單人床位 - 帶共用浴室 - 不退款,Booking,SGL,墾丁背包客-馬鞍山,南灣路鞍山巷30號
500,12床女性宿舍間的1個床位 - 不退款,Booking,SGL,墾丁幫客青年旅店,屏東縣恆春鎮墾丁路247號
1000,12床位混合宿舍間的2張床位 - 單人用 - 不退款,Booking,DBL,墾丁幫客青年旅店,屏東縣恆春鎮墾丁路247號
1500,12床位混合宿舍間的3張床位 - 單人用 - 不退款,Booking,TRP,墾丁幫客青年旅店,屏東縣恆春鎮墾丁路247號
2000,12床混合宿舍間的4張床位 - 單人用 - 不退款,Booking,FOUR,墾丁幫客青年旅店,屏東縣恆春鎮墾丁路247號
1600,四人間 - 帶浴室 - 不退款,Booking,FOUR,屏東東港樂遊趣民宿,屏東縣東港鎮中正路二段462號
2300,家庭間 - 帶浴室 - 不退款,Booking,QUD,屏東東港樂遊趣民宿,屏東縣東港鎮中正路二段462號
1100,經濟雙人間 - 單人用 - 不退款,Booking,SGL,墾丁小棧板民宿,屏東縣恆春鎮恆北路75巷10號
1200,經濟雙人間 - 不退款,Booking,DBL,墾丁小棧板民宿,屏東縣恆春鎮恆北路75巷10號
2100,舒適四人間 - 不退款,Booking,TRP,墾丁小棧板民宿,屏東縣恆春鎮恆北路75巷10號
1986,冬戀二人房 大床,Trip,DBL,墾丁雲朵輕民宿,屏東縣恆春鎮大光路24之1號
2100,雙人房(Double) ,agoda,DBL,墾丁雲朵輕民宿,屏東縣恆春鎮大光路24之1號
3589,夏慕四人房 雙床,Trip,FOUR,墾丁雲朵輕民宿,屏東縣恆春鎮大光路24之1號
3800,四人房(Quad) ,agoda,FOUR,墾丁雲朵輕民宿,屏東縣恆春鎮大光路24之1號
1800,豪華雙人間 - 帶浴缸 - 不退款,Booking,DBL,墾丁蔚藍海舍,屏東縣恆春鎮船帆路676 巷1號
2300,豪華大號房 - 帶2張大號床 - 不退款,Booking,FOUR,墾丁蔚藍海舍,屏東縣恆春鎮船帆路676 巷1號
2600,溫馨兩人房（不挑房）,AsiaYo,DBL,墾丁蔚藍海舍,屏東縣恆春鎮船帆路676 巷1號
3000,溫馨四人房（不挑房）,AsiaYo,FOUR,墾丁蔚藍海舍,屏東縣恆春鎮船帆路676 巷1號
670,小型雙人間,Booking,DBL,墾丁南灣星棧民宿,屏東縣恆春鎮南灣路和平巷22號
912,三人房 床型未知,Trip,TRP,墾丁南灣星棧民宿,屏東縣恆春鎮南灣路和平巷22號
936,雙人房 大床,Trip,DBL,墾丁南灣星棧民宿,屏東縣恆春鎮南灣路和平巷22號
1000,標准四人間,Booking,FOUR,墾丁南灣星棧民宿,屏東縣恆春鎮南灣路和平巷22號
1650,標准家庭間,Booking,QUD,墾丁南灣星棧民宿,屏東縣恆春鎮南灣路和平巷22號
1870,標准雙人間,Booking,DBL,墾丁瑪雅之家民宿,墾丁路330-6號
2550,標准四人間,Booking,FOUR,墾丁瑪雅之家民宿,墾丁路330-6號
3067,小瑪雅四人房 雙床,Trip,FOUR,墾丁瑪雅之家民宿,墾丁路330-6號
4420,高級家庭間（6名成人）,Booking,QUD,墾丁瑪雅之家民宿,墾丁路330-6號
5333,風景館六人房 床型未知,Trip,QUD,墾丁瑪雅之家民宿,墾丁路330-6號
15800,園景別墅,Booking,QUD,恆春歐尼恩莊園,屏東縣恆春鎮大埔路80-6號
1180,標准雙人間 - 不退款,Booking,DBL,墾丁米拉貝拉民宿,屏東縣恆春鎮墾丁里墾光明路78-1號
1180,標準雙人房(Double Standard) ,agoda,DBL,墾丁米拉貝拉民宿,屏東縣恆春鎮墾丁里墾光明路78-1號
1680,標準四人房(Quad Standard) ,agoda,FOUR,墾丁米拉貝拉民宿,屏東縣恆春鎮墾丁里墾光明路78-1號
2380,豪華雙人間  - 不退款,Booking,DBL,墾丁米拉貝拉民宿,屏東縣恆春鎮墾丁里墾光明路78-1號
2380,豪華雙人房(Deluxe Double) ,agoda,DBL,墾丁米拉貝拉民宿,屏東縣恆春鎮墾丁里墾光明路78-1號
3980,豪華四人房(Deluxe Quadruple Room) ,agoda,FOUR,墾丁米拉貝拉民宿,屏東縣恆春鎮墾丁里墾光明路78-1號
4800,標准6人間 - 不退款,Booking,QUD,墾丁米拉貝拉民宿,屏東縣恆春鎮墾丁里墾光明路78-1號
5807,豪華雙人房 大床,Trip,DBL,墾丁米拉貝拉民宿,屏東縣恆春鎮墾丁里墾光明路78-1號
8646,豪華四人房 雙床,Trip,FOUR,墾丁米拉貝拉民宿,屏東縣恆春鎮墾丁里墾光明路78-1號
1699,庭院二人房,AsiaYo,DBL,墾丁海生館星辰民宿,屏東縣車城鄉
2099,庭院四人房,AsiaYo,FOUR,墾丁海生館星辰民宿,屏東縣車城鄉
2550,精緻二人房,AsiaYo,DBL,屏東東港民宿-灣稻旅居,屏東縣東港鎮東新路3號
3350,fun四人房,AsiaYo,FOUR,屏東東港民宿-灣稻旅居,屏東縣東港鎮東新路3號
624,日式單人房(Japanese Single) ,agoda,SGL,屏東車頭民宿,屏東縣潮州鎮榮田路121巷4號
1040,日式雙人房(Japanese Double) ,agoda,DBL,屏東車頭民宿,屏東縣潮州鎮榮田路121巷4號
1560,【精選】Backpacker客房(Backpacker Choice) ,agoda,TRP,屏東車頭民宿,屏東縣潮州鎮榮田路121巷4號
2080,"精緻雙人房(限2位成人入住) (免費早餐, 免費停車, 免費無線上網)-特別優惠: 省 20%(不可退費-不可免費取消-免費早餐)",Hotels,DBL,墾丁花園紅了民宿,屏東縣恆春鎮船帆路846巷18號
2080,精緻雙人房(限2位成人入住),Expedia,DBL,墾丁花園紅了民宿,屏東縣恆春鎮船帆路846巷18號
2210,精致雙人間 - 不退款,Booking,DBL,墾丁花園紅了民宿,屏東縣恆春鎮船帆路846巷18號
2210,精緻雙人房(Exquisite Double Room) ,agoda,DBL,墾丁花園紅了民宿,屏東縣恆春鎮船帆路846巷18號
3600,"家庭四人房 (免費早餐, 免費停車, 免費無線上網)-特別優惠: 省 20%(不可退費-不可免費取消-免費早餐)",Hotels,FOUR,墾丁花園紅了民宿,屏東縣恆春鎮船帆路846巷18號
4174,家庭四人房,Expedia,QUD,墾丁花園紅了民宿,屏東縣恆春鎮船帆路846巷18號
4175,"家庭四人房 (免費早餐, 免費停車, 免費無線上網)-特別優惠: 省 18%(不可退費-不可免費取消-免費早餐)",Hotels,QUD,墾丁花園紅了民宿,屏東縣恆春鎮船帆路846巷18號
4334,家庭房(Family Room) ,agoda,FOUR,墾丁花園紅了民宿,屏東縣恆春鎮船帆路846巷18號
4500,精致家庭間 - 不退款,Booking,FOUR,墾丁花園紅了民宿,屏東縣恆春鎮船帆路846巷18號
880,經濟雙人間 - 不退款,Booking,DBL,墾丁星棧888民宿,屏東縣恆春鎮墾丁路888號
1080,"浪漫二人房 (免費停車, 免費無線上網)(不可退費-不可免費取消)",Hotels,DBL,墾丁星棧888民宿,屏東縣恆春鎮墾丁路888號
1343,雙人房(大床)(Double Room with queen size bed) ,agoda,DBL,墾丁星棧888民宿,屏東縣恆春鎮墾丁路888號
1380,經濟四人間 - 不退款,Booking,FOUR,墾丁星棧888民宿,屏東縣恆春鎮墾丁路888號
1380,浪漫二人房,Expedia,TRP,墾丁星棧888民宿,屏東縣恆春鎮墾丁路888號
1663,豪華四人房 雙床,Trip,FOUR,墾丁星棧888民宿,屏東縣恆春鎮墾丁路888號
1680,"豪華四人房 (免費停車, 免費無線上網)(不可退費-不可免費取消)",Hotels,FOUR,墾丁星棧888民宿,屏東縣恆春鎮墾丁路888號
2161,家庭間 - 帶私人浴室 床型未知,Trip,QUD,墾丁星棧888民宿,屏東縣恆春鎮墾丁路888號
2180,家庭間 - 帶私人浴室 - 不退款,Booking,QUD,墾丁星棧888民宿,屏東縣恆春鎮墾丁路888號
2219,四人房 - 有專用衛浴(Quad Room with Private Bathroom) ,agoda,FOUR,墾丁星棧888民宿,屏東縣恆春鎮墾丁路888號
2685,豪華四人房,Expedia,QUD,墾丁星棧888民宿,屏東縣恆春鎮墾丁路888號
8000,"別墅, 3 間臥室, 山景 (免費早餐, 免費停車, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,QUD,墾丁Zero+ 旅宿,屏東縣恆春鎮北門路110巷86號
8400,三臥室度假屋 - 不退款,Booking,QUD,墾丁Zero+ 旅宿,屏東縣恆春鎮北門路110巷86號
8400,包棟民宿,AsiaYo,QUD,墾丁Zero+ 旅宿,屏東縣恆春鎮北門路110巷86號
10705,"別墅, 3 間臥室, 山景",Expedia,QUD,墾丁Zero+ 旅宿,屏東縣恆春鎮北門路110巷86號
2100,豪華雙人房(Deluxe Double Room) ,agoda,DBL,墾丁好時光民宿,屏東縣恆春鎮墾丁路文化巷54號
2500,經典三人房(Classic Triple Room) ,agoda,TRP,墾丁好時光民宿,屏東縣恆春鎮墾丁路文化巷54號
3124,豪華四人房 雙床,Trip,FOUR,墾丁好時光民宿,屏東縣恆春鎮墾丁路文化巷54號
3500,豪華四人間 - 不退款,Booking,FOUR,墾丁好時光民宿,屏東縣恆春鎮墾丁路文化巷54號
3500,豪華四人房(Deluxe Quad) ,agoda,FOUR,墾丁好時光民宿,屏東縣恆春鎮墾丁路文化巷54號
3500,"豪華四人房 (2F) (免費早餐, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,FOUR,墾丁好時光民宿,屏東縣恆春鎮墾丁路文化巷54號
1179,"經濟雙人房, 1 張標準雙人床",Expedia,DBL,墾丁恆放鬆民宿,屏東縣恆春鎮曉南路131-1號
2180,"標準四人房, 2 張標準雙人床",Expedia,FOUR,墾丁恆放鬆民宿,屏東縣恆春鎮曉南路131-1號
2879,"高級客房, 多張床",Expedia,QUD,墾丁恆放鬆民宿,屏東縣恆春鎮曉南路131-1號
2664,"標準雙人房, 陽台",Expedia,DBL,墾丁鹿角民宿,屏東縣恆春鎮墾丁路通海巷29號
2665,"標準雙人房, 陽台 (免費早餐, 免費無線上網)-提前預訂優惠 35%(不可退費-不可免費取消-免費早餐)",Hotels,DBL,墾丁鹿角民宿,屏東縣恆春鎮墾丁路通海巷29號
3445,"舒適雙人房, 陽台 (免費早餐, 免費無線上網)-提前預訂優惠 35%(不可退費-不可免費取消-免費早餐)",Hotels,TRP,墾丁鹿角民宿,屏東縣恆春鎮墾丁路通海巷29號
3445,"舒適雙人房, 陽台",Expedia,TRP,墾丁鹿角民宿,屏東縣恆春鎮墾丁路通海巷29號
880,標準雙人房(Standard Double) ,agoda,DBL,墾丁南島風情,屏東縣恆春鎮南灣路956號
1390,標準房 - 四人用(Standard Quad) ,agoda,FOUR,墾丁南島風情,屏東縣恆春鎮南灣路956號
1484,兩人房 大床,Trip,DBL,墾丁灣民宿-二館,No 1-2 Ln 106 Xinxing Rd
1500,標準雙人房(Standard Double) ,agoda,DBL,墾丁灣民宿-二館,No 1-2 Ln 106 Xinxing Rd
1500,古城二人房,AsiaYo,DBL,墾丁灣民宿-二館,No 1-2 Ln 106 Xinxing Rd
4500,包棟(最多可住6人),AsiaYo,QUD,墾丁灣民宿-二館,No 1-2 Ln 106 Xinxing Rd
1049,標準雙人房 大床,Trip,DBL,墾丁艾比莎渡假旅店,屏東縣恆春鎮大灣路138號
1113,"標準雙人房, 1 張雙人床 (免費無線上網)-省 10%(不可退費-不可免費取消)",Hotels,DBL,墾丁艾比莎渡假旅店,屏東縣恆春鎮大灣路138號
1517,海景四人房 雙床,Trip,FOUR,墾丁艾比莎渡假旅店,屏東縣恆春鎮大灣路138號
1519,標準四人房 雙床,Trip,FOUR,墾丁艾比莎渡假旅店,屏東縣恆春鎮大灣路138號
1609,"標準四人房, 2 張雙人床 (免費無線上網)-省 10%(不可退費-不可免費取消)",Hotels,FOUR,墾丁艾比莎渡假旅店,屏東縣恆春鎮大灣路138號
1900,海景雙床間 - 不退款,Booking,DBL,墾丁永旺民宿,南灣路94號
2296,海景雙人房 A(Double Sea View Room A) ,agoda,DBL,墾丁永旺民宿,南灣路94號
2987,海景雙床間 大床,Trip,DBL,墾丁永旺民宿,南灣路94號
3252,豪華四人房(Deluxe Quad Room) ,agoda,FOUR,墾丁永旺民宿,南灣路94號
3400,山景四人間 - 不退款,Booking,FOUR,墾丁永旺民宿,南灣路94號
4463,精致四人房 雙床,Trip,FOUR,墾丁永旺民宿,南灣路94號
2200,【含早餐】 特色二人房 一大床,雄獅,DBL,小琉球采蝶法拉民宿,屏東縣琉球鄉中福村三民路7巷7-11號12號
2200,雙人套房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,小琉球采蝶法拉民宿,屏東縣琉球鄉中福村三民路7巷7-11號12號
2200,雙人套房（不挑房）,AsiaYo,DBL,小琉球采蝶法拉民宿,屏東縣琉球鄉中福村三民路7巷7-11號12號
3600,【含早餐】 特色四人房 二大床,雄獅,FOUR,小琉球采蝶法拉民宿,屏東縣琉球鄉中福村三民路7巷7-11號12號
3600,特色四人套房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,小琉球采蝶法拉民宿,屏東縣琉球鄉中福村三民路7巷7-11號12號
3600,特色4人套房（不挑房）,AsiaYo,FOUR,小琉球采蝶法拉民宿,屏東縣琉球鄉中福村三民路7巷7-11號12號
5200,【含早餐】 特色六人房 三大床,雄獅,QUD,小琉球采蝶法拉民宿,屏東縣琉球鄉中福村三民路7巷7-11號12號
5200,六人套房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,QUD,小琉球采蝶法拉民宿,屏東縣琉球鄉中福村三民路7巷7-11號12號
5200,絕色6人套房,AsiaYo,QUD,小琉球采蝶法拉民宿,屏東縣琉球鄉中福村三民路7巷7-11號12號
1000,雙人間 - 不退款,Booking,DBL,墾丁豆の民宿,屏東縣恆春鎮省北路265號
1000,雙人套房,AsiaYo,DBL,墾丁豆の民宿,屏東縣恆春鎮省北路265號
1669,雙人套房 大床,Trip,DBL,墾丁豆の民宿,屏東縣恆春鎮省北路265號
1800,四人套房,AsiaYo,FOUR,墾丁豆の民宿,屏東縣恆春鎮省北路265號
2000,四人間 - 不退款,Booking,FOUR,墾丁豆の民宿,屏東縣恆春鎮省北路265號
2800,六人套房,AsiaYo,QUD,墾丁豆の民宿,屏東縣恆春鎮省北路265號
3600,六人套房 床型未知,Trip,QUD,墾丁豆の民宿,屏東縣恆春鎮省北路265號
2500,雙人間 - 帶私人浴室 - 不退款,Booking,DBL,墾丁寵愛月台,屏東縣恆春鎮山腳路78-10號
3000,"雙人房 (免費早餐, 免費停車, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,TRP,墾丁寵愛月台,屏東縣恆春鎮山腳路78-10號
3000,雙人房,Expedia,TRP,墾丁寵愛月台,屏東縣恆春鎮山腳路78-10號
3499,四人房,Expedia,FOUR,墾丁寵愛月台,屏東縣恆春鎮山腳路78-10號
3500,四人間 - 帶私人浴室 - 不退款,Booking,FOUR,墾丁寵愛月台,屏東縣恆春鎮山腳路78-10號
3500,"四人房 (免費早餐, 免費停車, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,FOUR,墾丁寵愛月台,屏東縣恆春鎮山腳路78-10號
3500,雙人房(不挑房),AsiaYo,DBL,墾丁寵愛月台,屏東縣恆春鎮山腳路78-10號
4500,四人房(不挑房),AsiaYo,FOUR,墾丁寵愛月台,屏東縣恆春鎮山腳路78-10號
3000,四人間 - 帶浴室,Booking,FOUR,墾丁喜樂之地民宿-興海晨灣,屏東縣滿洲鄉興海路102號
1852,雙人房(Double Room) ,agoda,DBL,墾丁希臘風情民宿,屏東縣恆春鎮墾丁路文化巷24號
1889,溫馨二人房 大床,Trip,DBL,墾丁希臘風情民宿,屏東縣恆春鎮墾丁路文化巷24號
2981,高級四人房(Superior Quad) ,agoda,FOUR,墾丁希臘風情民宿,屏東縣恆春鎮墾丁路文化巷24號
1600,雙人間 - 免費取消,Booking,DBL,墾丁南灣吉緣民宿,屏東縣恆春鎮南灣路林森巷39號
4000,四人間 - 帶陽台 - 免費取消,Booking,FOUR,墾丁南灣吉緣民宿,屏東縣恆春鎮南灣路林森巷39號
1500,雙人間 - 帶私人浴室 - 不退款,Booking,DBL,墾丁海宿,屏東縣恆春鎮鵝鑾里船帆路846巷23號
2800,四人間 - 帶陽台 - 不退款,Booking,FOUR,墾丁海宿,屏東縣恆春鎮鵝鑾里船帆路846巷23號
2379,山景標準雙人房 大床,Trip,DBL,屏東鹿過小漁港民宿,屏東縣滿州鄉興海路14號
5999,風泉雙人房,Expedia,DBL,屏東牡丹風情溫泉行館,台灣 屏東縣車城鄉溫泉村溫泉路251-68號
6000,附下午茶、晚餐、早餐 風泉客房二人房 一大床(含早餐與晚餐),雄獅,DBL,屏東牡丹風情溫泉行館,台灣 屏東縣車城鄉溫泉村溫泉路251-68號
8399,景緻四人房,Expedia,FOUR,屏東牡丹風情溫泉行館,台灣 屏東縣車城鄉溫泉村溫泉路251-68號
8400,附下午茶、晚餐、早餐 景緻客房四人房 二大床(含早餐與晚餐),雄獅,FOUR,屏東牡丹風情溫泉行館,台灣 屏東縣車城鄉溫泉村溫泉路251-68號
14400,附下午茶、晚餐、早餐 御庭客房六人房 三大床(含早餐與晚餐),雄獅,QUD,屏東牡丹風情溫泉行館,台灣 屏東縣車城鄉溫泉村溫泉路251-68號
14400,御庭六人房,Expedia,QUD,屏東牡丹風情溫泉行館,台灣 屏東縣車城鄉溫泉村溫泉路251-68號
865,標準雙人房(Standard Double Room) ,agoda,DBL,墾丁瀧德銀旅店,中正路232巷15弄2號
1634,四人房 A(Quad Room A) ,agoda,FOUR,墾丁瀧德銀旅店,中正路232巷15弄2號
700,雙人房(不含備品) (免費無線上網)(不可退費-不可免費取消),Hotels,DBL,墾丁101民宿,屏東縣恆春鎮船帆路860巷101號
700,雙人房(不含備品),Expedia,DBL,墾丁101民宿,屏東縣恆春鎮船帆路860巷101號
1100,四人房(不含備品) (免費無線上網)(不可退費-不可免費取消),Hotels,FOUR,墾丁101民宿,屏東縣恆春鎮船帆路860巷101號
1100,四人房(不含備品),Expedia,FOUR,墾丁101民宿,屏東縣恆春鎮船帆路860巷101號
1799,六人房(不含備品),Expedia,QUD,墾丁101民宿,屏東縣恆春鎮船帆路860巷101號
1800,六人房(不含備品) (免費無線上網)(不可退費-不可免費取消),Hotels,QUD,墾丁101民宿,屏東縣恆春鎮船帆路860巷101號
800,帶窗戶的標准雙人間 - 不退款,Booking,DBL,墾丁南星潮洋旅店,墾丁路115-1號
800,標準雙人房(Standard Double) ,agoda,DBL,墾丁南星潮洋旅店,墾丁路115-1號
1390,標準房 - 四人用(Standard Quad) ,agoda,FOUR,墾丁南星潮洋旅店,墾丁路115-1號
1580,四人間 - 帶窗 - 不退款,Booking,FOUR,墾丁南星潮洋旅店,墾丁路115-1號
2800,高級家庭間（有窗） - 不退款,Booking,QUD,墾丁南星潮洋旅店,墾丁路115-1號
2579,標準雙床房,Expedia,DBL,東港大鵬灣芳鄰民宿,928屏東縣東港鎮嘉新路160號
2580,標准雙人間 - 不退款,Booking,DBL,東港大鵬灣芳鄰民宿,928屏東縣東港鎮嘉新路160號
2580,2人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,東港大鵬灣芳鄰民宿,928屏東縣東港鎮嘉新路160號
2635,2人房 雙床,Trip,DBL,東港大鵬灣芳鄰民宿,928屏東縣東港鎮嘉新路160號
3680,湖景三人間 - 不退款,Booking,TRP,東港大鵬灣芳鄰民宿,928屏東縣東港鎮嘉新路160號
3680,標準三人房,Expedia,TRP,東港大鵬灣芳鄰民宿,928屏東縣東港鎮嘉新路160號
3680,3人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,TRP,東港大鵬灣芳鄰民宿,928屏東縣東港鎮嘉新路160號
4680,湖景四人間 - 不退款,Booking,FOUR,東港大鵬灣芳鄰民宿,928屏東縣東港鎮嘉新路160號
4680,標準四人房,Expedia,FOUR,東港大鵬灣芳鄰民宿,928屏東縣東港鎮嘉新路160號
