價錢,內容,商家,房型,旅館名稱,旅館地址
519,16人房混合宿舍雙人床,Expedia,DBL,花蓮小旅行迷你公寓,花蓮縣花蓮市國聯一路103號
520,16人房混合宿舍雙人床 (免費無線上網)(不可退費-不可免費取消),Hotels,DBL,花蓮小旅行迷你公寓,花蓮縣花蓮市國聯一路103號
631,【2張床位】16人宿舍 - 男女混合(2 People in 16-Bed Dormitory - Mixed) ,agoda,DBL,花蓮小旅行迷你公寓,花蓮縣花蓮市國聯一路103號
650,16人雙人床混合宿舍間,Booking,DBL,花蓮小旅行迷你公寓,花蓮縣花蓮市國聯一路103號
1350,XS房型-Classic Bunk Bed,AsiaYo,DBL,花蓮小旅行迷你公寓,花蓮縣花蓮市國聯一路103號
1650,三人房 (免費無線上網)(不可退費-不可免費取消),Hotels,TRP,花蓮小旅行迷你公寓,花蓮縣花蓮市國聯一路103號
1650,三人房,Expedia,TRP,花蓮小旅行迷你公寓,花蓮縣花蓮市國聯一路103號
1729,三人房(Triple Room) ,agoda,TRP,花蓮小旅行迷你公寓,花蓮縣花蓮市國聯一路103號
1780,三人間 - 帶淋浴,Booking,TRP,花蓮小旅行迷你公寓,花蓮縣花蓮市國聯一路103號
1826,家庭套房(Family Suite) ,agoda,FOUR,花蓮小旅行迷你公寓,花蓮縣花蓮市國聯一路103號
1850,M房型-Triple room,AsiaYo,TRP,花蓮小旅行迷你公寓,花蓮縣花蓮市國聯一路103號
1880,四人間 - 帶淋浴,Booking,FOUR,花蓮小旅行迷你公寓,花蓮縣花蓮市國聯一路103號
2080,家庭間（6位成人）,Booking,QUD,花蓮小旅行迷你公寓,花蓮縣花蓮市國聯一路103號
2300,六張單人床 (免費無線上網)(不可退費-不可免費取消),Hotels,QUD,花蓮小旅行迷你公寓,花蓮縣花蓮市國聯一路103號
2300,六張單人床,Expedia,QUD,花蓮小旅行迷你公寓,花蓮縣花蓮市國聯一路103號
1418,雙人房 雙床,Trip,DBL,花蓮盛鹿兒休閑度假莊園,花蓮縣吉安鄉光華三街18號
2079,四人房 雙床,Trip,FOUR,花蓮盛鹿兒休閑度假莊園,花蓮縣吉安鄉光華三街18號
1680,標准雙人間,Booking,DBL,花蓮水漾海景民宿,97343花蓮縣鹽寮村福德50號
2380,月河雙人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,花蓮水漾海景民宿,97343花蓮縣鹽寮村福德50號
3386,波光家庭房 雙床,Trip,FOUR,花蓮水漾海景民宿,97343花蓮縣鹽寮村福德50號
3580,海景四人間,Booking,FOUR,花蓮水漾海景民宿,97343花蓮縣鹽寮村福德50號
3580,波光四人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,花蓮水漾海景民宿,97343花蓮縣鹽寮村福德50號
3880,水漾星空雙人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,花蓮水漾海景民宿,97343花蓮縣鹽寮村福德50號
1500,御雅客房雙人房 雙床,Trip,DBL,花蓮百悅休閒飯店,花蓮縣花蓮市中山路361號
1632,標準客房,Expedia,DBL,花蓮百悅休閒飯店,花蓮縣花蓮市中山路361號
1800,可愛雙人房,AsiaYo,DBL,花蓮禾園悅舍民宿,花蓮縣壽豐鄉大學路二段63巷90號
1633,"標準客房 (免費早餐, 免費無線上網)(不可退費-不可免費取消-自助早餐)",Hotels,DBL,花蓮百悅休閒飯店,花蓮縣花蓮市中山路361號
2070,雙人房(Double) ,agoda,DBL,花蓮禾園悅舍民宿,花蓮縣壽豐鄉大學路二段63巷90號
1714,【含早餐】 御雅客房 日式兩小床,雄獅,DBL,花蓮百悅休閒飯店,花蓮縣花蓮市中山路361號
1766,標準雙人房(Standard Double Room) ,agoda,DBL,花蓮百悅休閒飯店,花蓮縣花蓮市中山路361號
1814,標准雙人間 - 免費取消,Booking,DBL,花蓮百悅休閒飯店,花蓮縣花蓮市中山路361號
1814,【含早餐】 御品客房 ,雄獅,QUD,花蓮百悅休閒飯店,花蓮縣花蓮市中山路361號
2643,"家庭客房, 2 張標準雙人床",Expedia,FOUR,花蓮百悅休閒飯店,花蓮縣花蓮市中山路361號
3200,溫馨四人樓中樓,AsiaYo,FOUR,花蓮禾園悅舍民宿,花蓮縣壽豐鄉大學路二段63巷90號
2644,"家庭客房, 2 張標準雙人床 (免費早餐, 免費無線上網)(不可退費-不可免費取消-自助早餐)",Hotels,FOUR,花蓮百悅休閒飯店,花蓮縣花蓮市中山路361號
2778,家庭4人房 大床 雙床,Trip,FOUR,花蓮百悅休閒飯店,花蓮縣花蓮市中山路361號
3680,四人房(Quad) ,agoda,FOUR,花蓮禾園悅舍民宿,花蓮縣壽豐鄉大學路二段63巷90號
4200,星空閣樓六人房,AsiaYo,QUD,花蓮禾園悅舍民宿,花蓮縣壽豐鄉大學路二段63巷90號
2859,家庭房(Family Room) ,agoda,FOUR,花蓮百悅休閒飯店,花蓮縣花蓮市中山路361號
2938,家庭間 - 免費取消,Booking,FOUR,花蓮百悅休閒飯店,花蓮縣花蓮市中山路361號
2938,【含早餐】 御風家庭房 二大床,雄獅,FOUR,花蓮百悅休閒飯店,花蓮縣花蓮市中山路361號
2178,雙人房(Double) ,agoda,DBL,花蓮太魯閣宇馨藝民宿,花蓮縣秀林鄉富世村1鄰富世1-16號
2182,精致雙人房 大床,Trip,DBL,花蓮太魯閣宇馨藝民宿,花蓮縣秀林鄉富世村1鄰富世1-16號
2500,小木屋 - 不退款,Booking,DBL,花蓮太魯閣宇馨藝民宿,花蓮縣秀林鄉富世村1鄰富世1-16號
2587,和室渡假小木屋 雙床,Trip,FOUR,花蓮太魯閣宇馨藝民宿,花蓮縣秀林鄉富世村1鄰富世1-16號
2673,小木屋家庭客房(Chalet Family Room) ,agoda,FOUR,花蓮太魯閣宇馨藝民宿,花蓮縣秀林鄉富世村1鄰富世1-16號
3578,景觀和室六人房 床型未知,Trip,QUD,花蓮太魯閣宇馨藝民宿,花蓮縣秀林鄉富世村1鄰富世1-16號
3800,山景家庭間 - 不退款,Booking,QUD,花蓮太魯閣宇馨藝民宿,花蓮縣秀林鄉富世村1鄰富世1-16號
1799,標准雙人間 - 免費取消,Booking,DBL,花蓮七星潭海灣民宿,花蓮縣新城鄉七星街79巷25號
1916,標準雙人房(Standard Double) ,agoda,DBL,花蓮七星潭海灣民宿,花蓮縣新城鄉七星街79巷25號
1956,蜜月雙人房 大床,Trip,DBL,花蓮七星潭海灣民宿,花蓮縣新城鄉七星街79巷25號
2400,標準雙人房,Expedia,DBL,花蓮七星潭海灣民宿,花蓮縣新城鄉七星街79巷25號
2999,四人間 - 帶私人浴室 - 免費取消,Booking,FOUR,花蓮七星潭海灣民宿,花蓮縣新城鄉七星街79巷25號
2999,四人房(Quad Room) ,agoda,FOUR,花蓮七星潭海灣民宿,花蓮縣新城鄉七星街79巷25號
3158,山景四人套房 雙床,Trip,FOUR,花蓮七星潭海灣民宿,花蓮縣新城鄉七星街79巷25號
3799,四人房,Expedia,FOUR,花蓮七星潭海灣民宿,花蓮縣新城鄉七星街79巷25號
4199,山景家庭間 - 免費取消,Booking,QUD,花蓮七星潭海灣民宿,花蓮縣新城鄉七星街79巷25號
4800,山景六人房,Expedia,QUD,花蓮七星潭海灣民宿,花蓮縣新城鄉七星街79巷25號
5988,VIP六人套房 床型未知,Trip,QUD,花蓮七星潭海灣民宿,花蓮縣新城鄉七星街79巷25號
1200,精致雙人間 - 帶陽台 - 免費取消,Booking,DBL,墾丁陽光小棧民宿,屏東縣恆春鎮恆公路222號
1200,"精緻雙人房, 陽台 - Breakfast included (免費早餐, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,DBL,墾丁陽光小棧民宿,屏東縣恆春鎮恆公路222號
1326,日落景觀房 大床 雙床,Trip,DBL,墾丁陽光小棧民宿,屏東縣恆春鎮恆公路222號
1500,雙人房(Double Room) ,agoda,DBL,墾丁陽光小棧民宿,屏東縣恆春鎮恆公路222號
1889,四人房 雙床,Trip,FOUR,墾丁陽光小棧民宿,屏東縣恆春鎮恆公路222號
2000,四人間 - 帶陽台 - 免費取消,Booking,FOUR,墾丁陽光小棧民宿,屏東縣恆春鎮恆公路222號
2300,四人房(Quad) ,agoda,FOUR,墾丁陽光小棧民宿,屏東縣恆春鎮恆公路222號
2500,"家庭三人房, 多張床",Expedia,TRP,墾丁陽光小棧民宿,屏東縣恆春鎮恆公路222號
2604,"標準雙人房, 多張床",Expedia,TRP,墾丁陽光小棧民宿,屏東縣恆春鎮恆公路222號
3176,"標準四人房, 陽台 - Breakfast included (免費早餐, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,FOUR,墾丁陽光小棧民宿,屏東縣恆春鎮恆公路222號
3200,享有風景的家庭套房 - 免費取消,Booking,DBL,墾丁陽光小棧民宿,屏東縣恆春鎮恆公路222號
3200,"基本四人房, 2 張加大雙人床",Expedia,FOUR,墾丁陽光小棧民宿,屏東縣恆春鎮恆公路222號
3899,"家庭客房, 多張床",Expedia,QUD,墾丁陽光小棧民宿,屏東縣恆春鎮恆公路222號
404,男生通鋪,Expedia,SGL,花蓮樂花蓮民宿,花蓮縣花蓮市富裕五街2號
450,男生通鋪(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,SGL,花蓮樂花蓮民宿,花蓮縣花蓮市富裕五街2號
809,雙人房 (Shared Bathroom),Expedia,DBL,花蓮樂花蓮民宿,花蓮縣花蓮市富裕五街2號
810,雙人房 (Shared Bathroom) (免費無線上網)(不可退費-不可免費取消),Hotels,DBL,花蓮樂花蓮民宿,花蓮縣花蓮市富裕五街2號
900,雙人雅房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,花蓮樂花蓮民宿,花蓮縣花蓮市富裕五街2號
1215,三人雅房 (免費無線上網)(不可退費-不可免費取消),Hotels,TRP,花蓮樂花蓮民宿,花蓮縣花蓮市富裕五街2號
1215,三人雅房,Expedia,TRP,花蓮樂花蓮民宿,花蓮縣花蓮市富裕五街2號
1273,雙人房(Double) ,agoda,DBL,花蓮樂花蓮民宿,花蓮縣花蓮市富裕五街2號
1350,三人雅房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,TRP,花蓮樂花蓮民宿,花蓮縣花蓮市富裕五街2號
1360,雙人間 - 帶私人浴室 - 不退款,Booking,DBL,花蓮樂花蓮民宿,花蓮縣花蓮市富裕五街2號
1484,經濟四人房,Expedia,FOUR,花蓮樂花蓮民宿,花蓮縣花蓮市富裕五街2號
1485,經濟四人房 (免費無線上網)(不可退費-不可免費取消),Hotels,FOUR,花蓮樂花蓮民宿,花蓮縣花蓮市富裕五街2號
1650,四人雅房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,花蓮樂花蓮民宿,花蓮縣花蓮市富裕五街2號
1751,四人房(Quad) ,agoda,FOUR,花蓮樂花蓮民宿,花蓮縣花蓮市富裕五街2號
2200,四人間 - 帶陽台,Booking,FOUR,花蓮樂花蓮民宿,花蓮縣花蓮市富裕五街2號
2340,六人套房 (免費無線上網)(不可退費-不可免費取消),Hotels,QUD,花蓮樂花蓮民宿,花蓮縣花蓮市富裕五街2號
2340,六人套房,Expedia,QUD,花蓮樂花蓮民宿,花蓮縣花蓮市富裕五街2號
2600,六人套房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,QUD,花蓮樂花蓮民宿,花蓮縣花蓮市富裕五街2號
5000,12人家庭房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,QUD,花蓮樂花蓮民宿,花蓮縣花蓮市富裕五街2號
3500,享受吧!一個人的旅行 標準雙人房 一大床(含早餐與晚餐),雄獅,DBL,花蓮太魯閣立閣人文旅店,花蓮縣新城鄉新興路63號
3724,標準雙人房(Standard Double Room) ,agoda,DBL,花蓮太魯閣立閣人文旅店,花蓮縣新城鄉新興路63號
3778,雙床雙人房 雙床,Trip,DBL,花蓮太魯閣立閣人文旅店,花蓮縣新城鄉新興路63號
3799,標準雙人房,Expedia,DBL,花蓮太魯閣立閣人文旅店,花蓮縣新城鄉新興路63號
3800,標准雙人間 - 不退款,Booking,DBL,花蓮太魯閣立閣人文旅店,花蓮縣新城鄉新興路63號
3800,【純房含早餐】 標準雙人房 一大床,雄獅,DBL,花蓮太魯閣立閣人文旅店,花蓮縣新城鄉新興路63號
3988,【寶貝親子一起FUN】享一人免費 升等家庭三人房 二大床,雄獅,TRP,花蓮太魯閣立閣人文旅店,花蓮縣新城鄉新興路63號
4099,標准雙人間 - 不退款(含早餐與晚餐),Booking,DBL,花蓮太魯閣立閣人文旅店,花蓮縣新城鄉新興路63號
4099,標準雙人房(Standard Double Room) (含早餐與晚餐),agoda,DBL,花蓮太魯閣立閣人文旅店,花蓮縣新城鄉新興路63號
4214,三人家庭房(Triple Family Room) ,agoda,TRP,花蓮太魯閣立閣人文旅店,花蓮縣新城鄉新興路63號
4288,【寶貝親子一起FUN】享一人免費 升等家庭四人房 二大床,雄獅,FOUR,花蓮太魯閣立閣人文旅店,花蓮縣新城鄉新興路63號
4299,三人房,Expedia,TRP,花蓮太魯閣立閣人文旅店,花蓮縣新城鄉新興路63號
4300,三人間 - 不退款,Booking,TRP,花蓮太魯閣立閣人文旅店,花蓮縣新城鄉新興路63號
4799,FUN心遊花蓮 家庭三人房 二大床(含早餐與晚餐),雄獅,TRP,花蓮太魯閣立閣人文旅店,花蓮縣新城鄉新興路63號
4802,四人家庭房(Quad Family Room) ,agoda,FOUR,花蓮太魯閣立閣人文旅店,花蓮縣新城鄉新興路63號
4900,家庭間 - 不退款,Booking,FOUR,花蓮太魯閣立閣人文旅店,花蓮縣新城鄉新興路63號
4900,家庭房,Expedia,FOUR,花蓮太魯閣立閣人文旅店,花蓮縣新城鄉新興路63號
5799,FUN心遊花蓮 家庭四人房 二大床(含早餐與晚餐),雄獅,FOUR,花蓮太魯閣立閣人文旅店,花蓮縣新城鄉新興路63號
3843,豪華房 - 1張大床(Deluxe - 1 Queen Bed) ,agoda,DBL,瑞穗山下的厝溫泉民宿,花蓮縣瑞穗鄉溫泉路三段137號
4199,山下雙人房,Expedia,DBL,瑞穗山下的厝溫泉民宿,花蓮縣瑞穗鄉溫泉路三段137號
4386,山下雙人房 大床,Trip,DBL,瑞穗山下的厝溫泉民宿,花蓮縣瑞穗鄉溫泉路三段137號
5435,豪華房(2張大床)(Deluxe - 2 Queen Beds) ,agoda,FOUR,瑞穗山下的厝溫泉民宿,花蓮縣瑞穗鄉溫泉路三段137號
5939,山下四人房,Expedia,FOUR,瑞穗山下的厝溫泉民宿,花蓮縣瑞穗鄉溫泉路三段137號
6239,山下四人房 雙床,Trip,FOUR,瑞穗山下的厝溫泉民宿,花蓮縣瑞穗鄉溫泉路三段137號
1200,標准雙人間 - 帶共用浴室 - 不退款,Booking,DBL,花蓮太魯閣太平洋驛站海景民宿,花蓮縣秀林鄉崇德村崇德路28號
2400,四人間 - 帶共用浴室 - 不退款,Booking,FOUR,花蓮太魯閣太平洋驛站海景民宿,花蓮縣秀林鄉崇德村崇德路28號
1900,Caravan客房,Booking,DBL,花蓮雲山水綠野雅築民宿,花蓮縣壽豐鄉豐坪路二段2巷201弄18號
3600,豪華四人間,Booking,TRP,花蓮雲山水綠野雅築民宿,花蓮縣壽豐鄉豐坪路二段2巷201弄18號
3800,園景四人間,Booking,FOUR,花蓮雲山水綠野雅築民宿,花蓮縣壽豐鄉豐坪路二段2巷201弄18號
5000,花園景家庭間,Booking,QUD,花蓮雲山水綠野雅築民宿,花蓮縣壽豐鄉豐坪路二段2巷201弄18號
4499,"舒適雙人房, 海景",Expedia,DBL,花蓮都鐸王朝民宿,花蓮縣壽豐鄉鹽寮91號
4500,泳池海景雙人房,AsiaYo,DBL,花蓮都鐸王朝民宿,花蓮縣壽豐鄉鹽寮91號
5390,樓中樓雙人房(Duplex Double) ,agoda,DBL,花蓮都鐸王朝民宿,花蓮縣壽豐鄉鹽寮91號
5500,海景豪華雙人間 - 帶陽台 - 不退款,Booking,DBL,花蓮都鐸王朝民宿,花蓮縣壽豐鄉鹽寮91號
5500,樓中樓海景雙人房 大床,Trip,DBL,花蓮都鐸王朝民宿,花蓮縣壽豐鄉鹽寮91號
7350,樓中樓房 - 可住4人(Duplex (4 adults)) ,agoda,FOUR,花蓮都鐸王朝民宿,花蓮縣壽豐鄉鹽寮91號
7500,豪華四人間 - 不退款,Booking,FOUR,花蓮都鐸王朝民宿,花蓮縣壽豐鄉鹽寮91號
7500,"家庭四人房, 海景, 樓中樓",Expedia,FOUR,花蓮都鐸王朝民宿,花蓮縣壽豐鄉鹽寮91號
7500,樓中樓海景四人房 雙床,Trip,FOUR,花蓮都鐸王朝民宿,花蓮縣壽豐鄉鹽寮91號
7500,樓中樓海景四人房,AsiaYo,FOUR,花蓮都鐸王朝民宿,花蓮縣壽豐鄉鹽寮91號
265,6床女性宿舍間的1張床位 - 不退款,Booking,SGL,花蓮酷客公寓,花蓮縣花蓮市國聯二路169號
1154,三人間 - 帶共用浴室 床型未知,Trip,TRP,花蓮酷客公寓,花蓮縣花蓮市國聯二路169號
1200,三人間 - 帶共用浴室 - 不退款,Booking,TRP,花蓮酷客公寓,花蓮縣花蓮市國聯二路169號
1530,典雅家庭間 - 不退款,Booking,FOUR,花蓮酷客公寓,花蓮縣花蓮市國聯二路169號
2500,雙人間 - 帶陽台 - 不退款,Booking,DBL,花蓮太魯閣單行道海景民宿,花蓮縣花蓮市北濱街128號
6300,含早、晚餐、門票 會館-時尚2人套房 一大床(含早餐與晚餐),雄獅,DBL,瑞穗蝴蝶谷溫泉渡假村,花蓮縣瑞穗鄉富源村廣東路161號
10500,含早、晚餐、門票 會館-時尚4人套房 二中床(含早餐與晚餐),雄獅,FOUR,瑞穗蝴蝶谷溫泉渡假村,花蓮縣瑞穗鄉富源村廣東路161號
1600,標准雙人間 - 不退款,Booking,DBL,花蓮山海閑情民宿,花蓮縣吉安鄉海岸路785巷50號
1600,浪漫雙人套房,AsiaYo,DBL,花蓮山海閑情民宿,花蓮縣吉安鄉海岸路785巷50號
1800,三人間 - 不退款,Booking,TRP,花蓮山海閑情民宿,花蓮縣吉安鄉海岸路785巷50號
2000,標准四人間 - 不退款,Booking,FOUR,花蓮山海閑情民宿,花蓮縣吉安鄉海岸路785巷50號
2000,豪華四人套房,AsiaYo,FOUR,花蓮山海閑情民宿,花蓮縣吉安鄉海岸路785巷50號
3000,家庭間 - 帶私人浴室 - 不退款,Booking,QUD,花蓮山海閑情民宿,花蓮縣吉安鄉海岸路785巷50號
3000,三大床舒適溫馨大套房,AsiaYo,QUD,花蓮山海閑情民宿,花蓮縣吉安鄉海岸路785巷50號
1824,海景標准雙人間（入住時間為15:00） - 不退款,Booking,DBL,花蓮童話汽車旅館-海洋館,花蓮縣花蓮市菁華街4巷2弄1號
1980,海景商務房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,花蓮童話汽車旅館-海洋館,花蓮縣花蓮市菁華街4巷2弄1號
2158,海景雙人房 大床,Trip,DBL,花蓮童話汽車旅館-海洋館,花蓮縣花蓮市菁華街4巷2弄1號
2384,海景標准四人間（入住時間為15:00） - 不退款,Booking,FOUR,花蓮童話汽車旅館-海洋館,花蓮縣花蓮市菁華街4巷2弄1號
2816,海景親子房 雙床,Trip,FOUR,花蓮童話汽車旅館-海洋館,花蓮縣花蓮市菁華街4巷2弄1號
2980,海景親子房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,花蓮童話汽車旅館-海洋館,花蓮縣花蓮市菁華街4巷2弄1號
1900,二人房,AsiaYo,DBL,花蓮太魯閣天祥雲莊谷園民宿,花蓮縣秀林鄉天祥路46號
2100,三人房,AsiaYo,TRP,花蓮太魯閣天祥雲莊谷園民宿,花蓮縣秀林鄉天祥路46號
2900,四人房,AsiaYo,FOUR,花蓮太魯閣天祥雲莊谷園民宿,花蓮縣秀林鄉天祥路46號
3900,六人房,AsiaYo,QUD,花蓮太魯閣天祥雲莊谷園民宿,花蓮縣秀林鄉天祥路46號
472,【按床位計價】6人女生宿舍(6-Bed Dormitory -- Female Only) ,agoda,SGL,花蓮宿喜青旅,花蓮縣花蓮市國盛四街二巷10號
1108,客房(兩床) - 需共用衛浴(Twin Room (shared bathroom)) ,agoda,DBL,花蓮宿喜青旅,花蓮縣花蓮市國盛四街二巷10號
1772,四人房 - 需共用衛浴(Quad (Shared Bathroom)) ,agoda,FOUR,花蓮宿喜青旅,花蓮縣花蓮市國盛四街二巷10號
1961,雙人房(Double) ,agoda,DBL,花蓮禧月民宿,花蓮縣新城鄉仁愛路1-45號
2800,海景雙人間 - 帶陽台,Booking,DBL,花蓮禧月民宿,花蓮縣新城鄉仁愛路1-45號
3119,四人房(Quad) ,agoda,FOUR,花蓮禧月民宿,花蓮縣新城鄉仁愛路1-45號
4000,海景四人間,Booking,FOUR,花蓮禧月民宿,花蓮縣新城鄉仁愛路1-45號
1380,漁夫雙人套房,AsiaYo,DBL,花蓮芝麻開門民宿,花蓮縣花蓮市長春街11巷6號
1880,曼丁四人套房,AsiaYo,FOUR,花蓮芝麻開門民宿,花蓮縣花蓮市長春街11巷6號
2580,神燈六人套房,AsiaYo,QUD,花蓮芝麻開門民宿,花蓮縣花蓮市長春街11巷6號
230,8床混合宿舍間的1張床位 - 不退款,Booking,SGL,花蓮安隱民宿,花蓮縣花蓮市國民九街50號
279,6人背包客上下鋪,Expedia,SGL,花蓮安隱民宿,花蓮縣花蓮市國民九街50號
799,經濟雙人間 - 不退款,Booking,DBL,花蓮安隱民宿,花蓮縣花蓮市國民九街50號
879,標準雙人房,Expedia,DBL,花蓮安隱民宿,花蓮縣花蓮市國民九街50號
880,"標準雙人房 (免費停車, 免費無線上網)(可退費-不可免費取消)",Hotels,DBL,花蓮安隱民宿,花蓮縣花蓮市國民九街50號
1252,溫馨三人房 床型未知,Trip,TRP,花蓮安隱民宿,花蓮縣花蓮市國民九街50號
1280,標准三人間 - 不退款,Booking,TRP,花蓮安隱民宿,花蓮縣花蓮市國民九街50號
1299,"溫馨三人房 (免費停車, 免費無線上網)(可退費-不可免費取消)",Hotels,TRP,花蓮安隱民宿,花蓮縣花蓮市國民九街50號
1299,溫馨三人房,Expedia,TRP,花蓮安隱民宿,花蓮縣花蓮市國民九街50號
1532,四人房 雙床,Trip,FOUR,花蓮安隱民宿,花蓮縣花蓮市國民九街50號
1580,"喜樂四人房 (免費停車, 免費無線上網)(可退費-不可免費取消)",Hotels,FOUR,花蓮安隱民宿,花蓮縣花蓮市國民九街50號
1580,喜樂四人房,Expedia,FOUR,花蓮安隱民宿,花蓮縣花蓮市國民九街50號
1980,家庭套房 - 不退款,Booking,QUD,花蓮安隱民宿,花蓮縣花蓮市國民九街50號
1998,家庭五人房,Expedia,QUD,花蓮安隱民宿,花蓮縣花蓮市國民九街50號
1999,"家庭五人房 (免費停車, 免費無線上網)(可退費-不可免費取消)",Hotels,QUD,花蓮安隱民宿,花蓮縣花蓮市國民九街50號
1200,優雅雙人套房,AsiaYo,DBL,花蓮薇雅花苑民宿,花蓮縣花蓮市
1500,雙人間 - 帶陽台 - 不退款,Booking,DBL,花蓮薇雅花苑民宿,花蓮縣花蓮市
1800,典雅四人套房,AsiaYo,FOUR,花蓮薇雅花苑民宿,花蓮縣花蓮市
2000,標准四人間 - 不退款,Booking,FOUR,花蓮薇雅花苑民宿,花蓮縣花蓮市
1840,雙人間 - 帶陽台 - 不退款,Booking,DBL,花蓮鳥羽花香民宿,花蓮縣吉安鄉吉興路二段71之2號
2300,木屋雙人房,AsiaYo,DBL,花蓮鳥羽花香民宿,花蓮縣吉安鄉吉興路二段71之2號
2800,豪華四人間 - 不退款,Booking,FOUR,花蓮鳥羽花香民宿,花蓮縣吉安鄉吉興路二段71之2號
3500,優雅四人房,AsiaYo,FOUR,花蓮鳥羽花香民宿,花蓮縣吉安鄉吉興路二段71之2號
1469,二人房 大床,Trip,DBL,花蓮美那多民宿,花蓮縣花蓮市福建街64號
1600,美那多民宿2人房,AsiaYo,DBL,花蓮美那多民宿,花蓮縣花蓮市福建街64號
1956,三人房 床型未知,Trip,TRP,花蓮美那多民宿,花蓮縣花蓮市福建街64號
2400,靠近東大門夜市4人房,AsiaYo,FOUR,花蓮美那多民宿,花蓮縣花蓮市福建街64號
2980,園景特大號床間 - 不退款,Booking,DBL,花蓮雲山水逸翠軒民宿會館,974花蓮縣壽豐鄉豐坪路二段2巷201弄12號
3367,標準雙人房(Standard Double) ,agoda,DBL,花蓮雲山水逸翠軒民宿會館,974花蓮縣壽豐鄉豐坪路二段2巷201弄12號
4980,四人間 - 帶浴缸 - 不退款,Booking,FOUR,花蓮雲山水逸翠軒民宿會館,974花蓮縣壽豐鄉豐坪路二段2巷201弄12號
5379,夢幻湖景禮安雙人房 大床,Trip,DBL,花蓮雲山水逸翠軒民宿會館,974花蓮縣壽豐鄉豐坪路二段2巷201弄12號
6024,四人房 - 有浴缸(Quad Room with Bathtub) ,agoda,FOUR,花蓮雲山水逸翠軒民宿會館,974花蓮縣壽豐鄉豐坪路二段2巷201弄12號
250,帳篷 - 不退款,Booking,SGL,花蓮繁華青旅,970花蓮縣花蓮市國民一街59號
350,男女合宿房(Mixed Dormitory) ,agoda,SGL,花蓮繁華青旅,970花蓮縣花蓮市國民一街59號
1024,經濟四人間 - 帶共用浴室 - 不退款,Booking,FOUR,花蓮繁華青旅,970花蓮縣花蓮市國民一街59號
1024,經濟四人房(Economy Quadruple Room) ,agoda,FOUR,花蓮繁華青旅,970花蓮縣花蓮市國民一街59號
3700,【含早餐】 山月套房(2人入住) 兩小床,雄獅,DBL,花蓮立德布洛灣山月村,花蓮縣秀林鄉富世村231-1號
4500,【含早餐】 山月套房(3人入住) 兩小床+一張舖,雄獅,TRP,花蓮立德布洛灣山月村,花蓮縣秀林鄉富世村231-1號
4536,景觀山月套房[含早晚餐] 雙床,Trip,DBL,花蓮立德布洛灣山月村,花蓮縣秀林鄉富世村231-1號
4800,山景雙人間 - 不退款(含早餐與晚餐),Booking,DBL,花蓮立德布洛灣山月村,花蓮縣秀林鄉富世村231-1號
4800,【一泊二食】 山月套房(2人入住) 兩小床(含早餐與晚餐),雄獅,DBL,花蓮立德布洛灣山月村,花蓮縣秀林鄉富世村231-1號
5099,山月套房(2張單人床) - 附晚餐(Taroko Suite with 2 Single Beds with Dinner) ,agoda,DBL,花蓮立德布洛灣山月村,花蓮縣秀林鄉富世村231-1號
5300,【含早餐】 山月套房(4人入住) 兩小床+兩張舖,雄獅,FOUR,花蓮立德布洛灣山月村,花蓮縣秀林鄉富世村231-1號
6200,【一泊二食】 山月套房(3人入住) 兩小床+一張舖(含早餐與晚餐),雄獅,TRP,花蓮立德布洛灣山月村,花蓮縣秀林鄉富世村231-1號
7600,【一泊二食】 山月套房(4人入住) 兩小床+兩張舖(含早餐與晚餐),雄獅,FOUR,花蓮立德布洛灣山月村,花蓮縣秀林鄉富世村231-1號
10768,景觀部落套房[含早晚餐] 床型未知,Trip,QUD,花蓮立德布洛灣山月村,花蓮縣秀林鄉富世村231-1號
11400,山景家庭間 - 不退款(含早餐與晚餐),Booking,QUD,花蓮立德布洛灣山月村,花蓮縣秀林鄉富世村231-1號
